user_id,signup_date,age,region,acquisition_channel,kyc_status
U000470,2024-11-12 02:34:00,26,East,Organic,Verified
U000471,2024-06-22 23:27:48,44,Central,Social,Pending
U000472,2024-08-10 04:24:11,22,East,Paid Search,Verified
U000473,2023-11-12 10:02:23,31,North,Organic,Verified
U000474,2023-12-08 04:31:32,67,West,Organic,Verified
U000475,2024-04-08 00:57:23,51,East,Paid Search,Pending
U000476,2024-07-26 21:03:20,69,West,Organic,Rejected
U000477,2024-09-10 07:04:54,36,North,Affiliate,Verified
U000478,2023-01-14 00:30:01,50,South,Paid Search,Verified
U000479,2024-04-29 09:35:42,30,Central,Social,Verified
U000480,2023-03-21 16:12:10,38,North,Organic,Rejected
U000481,2023-07-30 04:33:51,27,North,Referral,Verified
U000482,2024-08-28 11:35:21,62,South,Organic,Verified
U000483,2023-07-02 20:59:26,27,East,Paid Search,Verified
U000484,2024-08-04 16:14:07,28,West,Paid Search,Verified
U000485,2023-12-04 23:53:48,42,East,Referral,Verified
U000486,2023-06-19 19:51:56,40,Central,Referral,Verified
U000487,2023-09-01 23:57:29,34,South,Organic,Verified
U000488,2024-01-23 11:04:59,36,South,Organic,Pending
U000489,2024-07-12 13:22:42,33,North,Paid Search,Verified
U000490,2024-03-18 09:23:49,66,North,Organic,Verified
U000491,2024-11-12 06:04:54,48,West,Referral,Verified
U000492,2024-09-25 10:47:11,66,North,Paid Search,Verified
U000493,2024-07-03 22:45:13,70,South,Affiliate,Verified
U000494,2024-03-16 06:26:14,52,Central,Social,Verified
U000495,2023-07-31 14:16:25,61,East,Paid Search,Verified
U000496,2023-10-29 04:15:14,23,North,Social,Rejected
U000497,2023-03-28 19:01:40,68,West,Referral,Verified
U000498,2023-10-01 03:42:15,43,East,Organic,Verified
U000499,2024-11-07 07:47:37,55,West,Affiliate,Verified
U000500,2023-11-07 21:27:14,31,West,Paid Search,Pending
U000501,2023-03-25 00:31:44,23,North,Referral,Verified
U000502,2024-04-20 21:49:53,64,North,Referral,Verified
U000503,2024-12-03 17:00:45,41,South,Social,Verified
U000504,2024-09-25 06:26:09,25,West,Referral,Verified
U000505,2023-07-20 01:49:10,52,East,Affiliate,Verified
U000506,2023-11-28 08:16:24,20,West,Organic,Verified
U000507,2024-01-23 15:24:33,41,East,Social,Verified
U000508,2023-06-30 22:08:56,55,South,Referral,Verified
U000509,2023-07-16 03:29:00,56,North,Referral,Verified
U000510,2023-06-22 18:19:28,42,North,Affiliate,Verified
U000511,2024-12-27 01:03:51,37,South,Organic,Rejected
U000512,2024-06-28 14:10:12,62,East,Organic,Verified
U000513,2024-09-05 19:48:13,27,Central,Affiliate,Verified
U000514,2024-08-19 02:17:05,21,North,Social,Verified
U000515,2024-12-01 04:11:36,26,West,Referral,Verified
U000516,2023-03-18 20:28:19,60,North,Paid Search,Verified
U000517,2024-10-05 14:12:01,42,West,Organic,Rejected
U000518,2023-02-18 14:06:40,19,North,Paid Search,Verified
U000519,2023-12-14 01:22:34,26,West,Paid Search,Verified
U000520,2024-03-09 22:28:40,19,North,Social,Verified
U000521,2023-09-19 05:43:34,61,North,Paid Search,Verified
U000522,2023-04-17 16:57:18,42,East,Paid Search,Verified
U000523,2023-05-21 09:07:09,21,South,Paid Search,Verified
U000524,2024-08-25 00:06:59,29,East,Social,Verified
U000525,2023-08-21 16:02:33,50,South,Referral,Verified
U000526,2023-08-15 13:03:48,49,Central,Organic,Verified
U000527,2024-11-05 01:17:59,61,South,Paid Search,Verified
U000528,2023-04-16 00:38:10,19,East,Paid Search,Verified
U000529,2024-10-30 03:28:35,21,West,Organic,Verified
U000530,2024-11-03 07:24:09,19,West,Referral,Verified
U000531,2024-03-12 22:45:53,38,South,Organic,Verified
U000532,2023-05-01 20:06:56,56,East,Paid Search,Verified
U000533,2023-04-24 18:40:56,53,North,Paid Search,Rejected
U000534,2023-07-27 20:17:45,29,East,Paid Search,Verified
U000535,2024-02-26 12:19:19,52,South,Paid Search,Verified
U000536,2023-04-23 03:18:24,52,West,Referral,Verified
U000537,2023-11-29 15:07:36,28,West,Organic,Verified
U000538,2023-03-26 07:23:09,57,North,Organic,Verified
U000539,2024-01-30 09:46:40,40,North,Referral,Verified
U000540,2023-01-16 10:30:47,21,South,Social,unknown
U000541,2024-06-01 14:18:49,38,East,Organic,Verified
U000542,2023-02-10 10:31:39,58,South,Organic,Rejected
U000543,2023-05-23 05:16:42,54,East,Social,Verified
U000544,2023-05-08 11:43:06,32,East,Organic,Verified
U000545,2024-08-29 15:00:59,58,Central,Social,Verified
U000546,2023-02-08 23:15:05,38,South,Affiliate,Verified
U000547,2023-11-10 08:37:45,42,North,Organic,Verified
U000548,2024-03-07 12:50:22,22,South,Organic,Verified
U000549,2024-01-12 16:14:31,70,East,Social,Verified
U000550,2024-05-11 22:07:06,62,South,Organic,Pending
U000551,2024-08-09 06:20:06,28,South,Paid Search,Verified
U000552,2023-10-15 08:24:20,47,South,Organic,Verified
U000553,2024-08-27 14:22:37,59,West,Referral,Verified
U000554,2023-08-21 03:12:14,44,Central,Affiliate,Verified
U000555,2024-12-19 15:05:09,29,South,Referral,Verified
U000556,2024-01-04 07:17:58,69,North,Organic,Verified
U000557,2024-06-21 06:57:13,32,South,Referral,Verified
U000558,2024-09-30 18:05:11,35,South,Referral,Verified
U000559,2024-08-01 15:14:59,37,Central,Organic,Verified
U000560,2024-09-13 07:49:33,65,East,Referral,Verified
U000561,2024-01-27 15:43:04,44,West,Referral,Pending
U000562,2023-02-01 17:40:59,56,Central,Organic,Verified
U000563,2023-12-26 22:49:24,65,East,Social,Verified
U000564,2023-05-13 11:51:07,67,South,Paid Search,Verified
U000565,2024-10-11 01:19:21,63,East,Organic,Verified
U000566,2023-06-22 19:46:12,66,South,Organic,Verified
U000567,2023-06-16 11:47:00,68,South,Paid Search,Verified
U000568,2023-07-02 01:16:13,70,Central,Organic,Verified
U000569,2024-04-14 01:45:39,52,South,Organic,Verified
U000570,2024-02-21 23:59:45,24,East,Affiliate,Verified
U000571,2024-11-23 15:41:31,24,North,Referral,Verified
U000572,2023-10-31 20:55:03,60,North,Organic,Verified
U000573,2023-07-26 01:30:48,34,East,Referral,Verified
U000574,2023-02-05 22:55:55,60,West,Referral,Verified
U000575,2023-01-06 03:58:11,67,East,Paid Search,Verified
U000576,2023-09-30 17:43:10,52,South,Social,Verified
U000577,2024-11-06 20:19:14,58,North,Organic,Verified
U000578,2024-01-18 08:09:05,32,East,Organic,Verified
U000579,2024-10-14 06:57:15,41,East,Organic,Verified
U000580,2023-03-16 05:17:30,69,West,Organic,Verified
U000581,2023-03-10 02:59:02,61,East,Paid Search,Verified
U000582,2024-08-31 10:11:37,28,Central,Organic,Verified
U000583,2023-03-19 22:07:13,67,West,Paid Search,Verified
U000584,2023-02-07 22:22:18,44,South,Social,Verified
U000585,2023-10-22 23:42:14,62,East,Affiliate,Pending
U000586,2024-11-06 03:13:46,45,West,Referral,Verified
U000587,2024-05-18 05:59:48,50,Central,Referral,Verified
U000588,2023-03-14 08:27:44,26,South,paid search ,Rejected
U000589,2024-09-03 02:32:09,35,East,Paid Search,Verified
U000590,2024-09-07 19:25:59,56,South,Paid Search,Rejected
U000591,2024-08-07 12:12:12,62,West,Organic,Verified
U000592,2024-10-20 22:28:59,22,Central,Organic,Verified
U000593,2023-06-25 02:39:46,22,Central,Paid Search,Verified
U000594,2024-12-16 02:04:41,54,North,Paid Search,Verified
U000595,2023-08-23 02:35:57,41,North,Organic,Verified
U000596,2024-08-08 11:29:36,62,West,Organic,Verified
U000597,2024-02-27 22:28:01,21,East,Affiliate,Verified
U000598,2024-07-23 00:26:47,36,Central,Organic,Verified
U000599,2024-04-03 07:23:46,19,South,Paid Search,Rejected
U000600,2024-04-14 00:18:25,55,West,Organic,Rejected
U000601,2024-03-25 21:17:50,63,West,Organic,Verified
U000602,2024-07-22 16:00:58,26,North,Referral,Verified
U000603,2024-06-23 12:01:57,35,North,Organic,Verified
U000604,2023-04-09 05:21:16,62,West,Organic,Verified
U000605,2024-08-26 00:28:53,20,North,Social,Rejected
U000606,2024-01-27 07:54:43,68,West,Paid Search,Verified
U000607,2023-08-24 20:25:17,65,East,Referral,Verified
U000608,2024-01-11 09:11:04,26,East,Referral,Verified
U000609,2024-12-06 21:33:01,25,South,Organic,Verified
U000610,2024-09-18 00:39:50,54,Central,Paid Search,Rejected
U000611,2024-08-31 14:23:52,18,West,Paid Search,Rejected
U000612,2023-12-04 20:14:41,44,West,Organic,Verified
U000613,2024-07-26 10:05:42,21,West,Organic,Verified
U000614,2023-10-09 02:46:04,46,East,Referral,Rejected
U000615,2024-05-15 21:37:09,36,Central,Organic,Verified
U000616,2024-04-11 21:08:54,55,East,Organic,Verified
U000617,2023-07-02 08:28:23,64,East,Paid Search,Verified
U000618,2023-07-14 12:26:14,43,,Paid Search,Verified
U000619,2023-02-14 15:03:09,52,South,Referral,Pending
U000620,2023-04-13 00:44:33,49,West,Organic,Pending
U000621,2023-11-13 12:59:55,70,South,Referral,Pending
U000622,2023-12-15 20:24:35,30,West,Affiliate,Verified
U000623,2023-05-01 12:54:54,30,Central,Paid Search,Rejected
U000624,2023-11-01 07:54:06,38,South,Affiliate,Verified
U000625,2024-03-17 01:11:24,57,North,Paid Search,Verified
U000626,2023-06-19 18:37:31,63,West,paid search ,Verified
U000627,2023-09-04 21:54:37,32,North,Paid Search,Verified
U000628,2023-09-26 06:48:24,23,West,Paid Search,Pending
U000629,2024-01-04 16:32:38,50,East,Affiliate,Pending
U000630,2023-09-25 11:11:44,49,East,Organic,Pending
U000631,2024-06-21 23:16:10,37,East,Organic,Verified
U000632,2023-08-28 01:43:20,27,East,Social,Verified
U000633,2023-11-13 17:52:16,63,South,Organic,Verified
U000634,2023-10-05 00:12:38,62,South,Referral,Verified
U000635,2023-05-14 12:41:05,57,South,Organic,Verified
U000636,2024-05-15 14:13:24,48,Central,Social,Verified
U000637,2023-06-21 21:01:00,31,North,Organic,Verified
U000638,2024-08-01 17:00:51,39,South,Referral,Verified
U000639,2024-11-23 15:59:27,21,North,Paid Search,Pending
U000640,2024-05-04 17:10:19,31,South,Social,Verified
U000641,2024-10-30 22:25:02,41,North,Social,Verified
U000642,2024-09-15 13:25:11,41,West,Affiliate,Pending
U000643,2023-12-18 01:33:02,22,North,Organic,Verified
U000644,2024-07-16 07:29:02,68,West,Paid Search,Verified
U000645,2023-08-28 16:53:17,32,South,Affiliate,Verified
U000646,2023-12-03 03:54:30,44,East,Referral,Verified
U000647,2024-01-26 20:49:03,42,North,Affiliate,Verified
U000648,2024-12-02 03:50:15,42,West,Affiliate,Verified
U000649,2024-09-11 10:46:47,62,Central,Organic,Verified
U000650,2023-12-24 03:42:43,57,North,Organic,Verified
U000651,2024-04-21 09:19:48,63,Central,Organic,Verified
U000652,2023-05-28 17:17:09,38,South,Referral,Pending
U000653,2024-08-10 04:56:41,32,East,Paid Search,Verified
U000654,2024-02-08 17:13:30,40,West,Organic,Pending
U000655,2024-01-24 21:17:39,47,North,Referral,Verified
U000656,2024-07-13 09:17:14,35,South,Organic,Verified
U000657,2024-04-07 00:43:00,42,North,Paid Search,Verified
U000658,2023-02-22 21:37:23,25,West,Paid Search,Verified
U000659,2023-07-30 08:29:10,48,South,Paid Search,Verified
U000660,2023-05-10 00:06:58,55,Central,Organic,Verified
U000661,2024-06-20 11:19:41,45,South,Referral,Verified
U000662,2023-01-26 15:46:42,64,Central,Affiliate,Verified
U000663,2023-05-28 18:07:42,70,North,Referral,Verified
U000664,2024-03-12 03:14:13,65,East,Social,Pending
U000665,2024-05-22 04:51:47,22,South,Organic,Verified
U000666,2024-01-03 09:54:06,64,North,Organic,Verified
U000667,2024-09-20 07:47:53,35,North,Organic,Verified
U000668,2024-11-01 19:49:49,41,West,Referral,Verified
U000669,2023-04-07 10:26:30,39,North,Organic,Verified
U000670,2024-11-26 07:59:39,33,East,Social,Verified
U000671,2024-03-24 11:55:58,64,Central,Referral,Pending
U000672,2024-04-09 10:33:34,51,South,Affiliate,Verified
U000673,2023-03-11 10:04:39,69,North,Paid Search,Verified
U000674,2024-03-29 23:11:43,68,North,Referral,Verified
U000675,2024-06-13 18:32:16,40,North,Paid Search,Pending
U000676,2024-02-28 23:27:38,56,East,Paid Search,Pending
U000677,2023-03-03 16:19:16,44,West,Referral,Verified
U000678,2024-01-17 22:56:41,44,South,Organic,Verified
U000679,2024-11-14 05:39:56,57,North,Social,Pending
U000680,2024-06-12 02:15:26,54,East,Referral,Verified
U000681,2023-04-11 07:23:12,66,South,Referral,Verified
U000682,2024-12-01 18:07:21,58,East,Organic,Rejected
U000683,2024-11-30 23:34:54,50,Central,Organic,Verified
U000684,2023-05-04 15:48:34,66,South,Organic,Rejected
U000685,2024-08-07 15:29:26,23,East,Referral,Verified
U000686,2023-10-24 21:41:01,58,West,Organic,Verified
U000687,2024-03-09 09:18:31,38,West,Social,Verified
U000688,2023-11-21 23:39:50,40,West,Social,Verified
U000689,2024-07-25 07:34:27,59,West,Organic,Pending
U000690,2024-12-28 13:28:50,32,East,Referral,Verified
U000691,2024-08-03 10:24:43,64,East,Organic,Pending
U000692,2024-11-10 21:37:38,44,West,Paid Search,Verified
U000693,2024-11-21 14:23:38,36,West,Organic,Rejected
U000694,2023-03-07 18:38:49,35,West,Affiliate,Verified
U000695,2023-07-04 23:16:34,40,South,Social,Verified
U000696,2024-06-10 22:55:37,67,West,Organic,Verified
U000697,2024-03-06 18:07:46,23,North,Organic,Verified
U000698,2023-02-06 14:33:39,44,North,Paid Search,Verified
U000699,2023-03-11 09:15:42,62,South,Paid Search,Pending
U000700,2024-01-15 23:59:25,43,South,Organic,Rejected
U000701,2024-03-25 19:13:23,47,West,Affiliate,Verified
U000702,2023-05-03 10:26:34,36,North,Social,Verified
U000703,2023-05-06 01:01:25,25,West,Paid Search,Verified
U000704,2023-04-05 10:02:26,51,East,Affiliate,Pending
U000705,2024-02-17 09:56:04,66,North,Referral,Verified
U000706,2023-01-06 17:35:44,45,South,Referral,Verified
U000707,2024-02-22 20:58:57,40,East,Affiliate,Verified
U000708,2023-12-14 10:16:12,24,West,Paid Search,Rejected
U000709,2023-12-07 04:03:35,68,South,Paid Search,Verified
U000710,2024-05-10 20:55:12,64,North,Organic,Verified
U000711,2024-01-17 12:30:31,65,South,Referral,Verified
U000712,2024-06-15 06:09:29,37,North,Organic,Rejected
U000713,2024-07-11 15:56:16,51,North,Organic,Verified
U000714,2024-11-02 16:27:46,40,Central,Paid Search,Pending
U000715,2024-08-06 10:46:02,30,North,Paid Search,Pending
U000716,2024-01-13 22:12:44,28,North,Organic,Verified
U000717,2023-12-26 06:31:27,38,Central,Organic,Verified
U000718,2023-06-22 01:36:52,47,West,Affiliate,Pending
U000719,2024-03-13 16:52:37,24,South,Referral,Verified
U000720,2023-04-12 13:39:10,55,East,Paid Search,Verified
U000721,2024-11-10 19:15:31,42,Central,Affiliate,Verified
U000722,2024-09-08 21:10:31,64,North,Affiliate,Pending
U000723,2023-03-29 09:43:56,32,South,Organic,Verified
U000724,2024-07-27 17:56:49,20,Central,Paid Search,Verified
U000725,2023-03-27 11:39:16,34,West,Organic,Verified
U000726,2024-06-10 11:51:55,69,Central,Paid Search,Verified
U000727,2023-03-06 00:39:42,35,South,Referral,Verified
U000728,2023-12-23 09:08:55,55,Central,Organic,Verified
U000729,2024-04-25 05:45:53,62,South,Paid Search,Pending
U000730,2024-06-16 00:45:57,33,West,Organic,Rejected
U000731,2023-11-02 14:01:02,52,Central,Paid Search,Verified
U000732,2024-11-03 18:50:35,28,North,Organic,Verified
U000733,2024-07-19 06:06:40,37,North,Affiliate,Verified
U000734,2023-06-02 00:47:54,33,East,Paid Search,Verified
U000735,2024-05-04 23:58:27,53,West,Organic,Verified
U000736,2024-06-17 06:57:57,64,North,Referral,Verified
U000737,2023-09-01 13:20:00,31,West,Organic,Verified
U000738,2024-06-22 21:48:45,33,South,Referral,Verified
U000739,2024-10-17 19:22:54,61,South,Paid Search,Verified
U000740,2024-08-19 11:50:32,42,South,Organic,Verified
U000741,2024-07-10 15:33:47,45,Central,Organic,Verified
U000742,2024-04-08 04:23:42,55,North,Organic,Verified
U000743,2023-07-17 11:46:19,25,East,Referral,Verified
U000744,2024-08-03 12:18:21,64,North,Referral,Verified
U000745,2023-09-23 20:38:38,37,Central,Organic,Verified
U000746,2024-01-24 12:05:17,52,West,Organic,unknown
U000747,2023-08-18 12:59:18,40,North,Social,Verified
U000748,2023-08-17 12:03:32,57,South,Organic,Verified
U000749,2023-04-26 01:21:21,50,South,Organic,Verified
U000750,2024-12-02 17:56:07,27,South,Referral,Verified
U000751,2023-04-18 21:09:52,27,West,Organic,Verified
U000752,2023-03-04 23:15:15,64,East,Social,Verified
U000753,2024-11-14 08:57:11,45,South,Organic,Verified
U000754,2024-02-10 03:49:50,32,West,Affiliate,Verified
U000755,2023-11-16 16:04:43,25,South,Paid Search,Verified
U000756,2024-06-22 08:50:54,24,,Organic,Verified
U000757,2023-10-07 19:45:47,66,North,Paid Search,Verified
U000758,2023-04-04 09:11:12,69,South,Social,Verified
U000759,2024-06-16 16:05:37,38,East,Paid Search,Verified
U000760,2023-05-09 11:30:40,28,North,Organic,Verified
U000761,2024-02-08 16:26:18,40,East,Social,Verified
U000762,2024-11-23 19:38:19,25,South,Organic,Verified
U000763,2024-11-14 09:10:21,47,West,Organic,Verified
U000764,2023-09-21 08:55:04,51,North,Organic,Verified
U000765,2024-07-23 14:52:55,70,East,Affiliate,Verified
U000766,2024-03-23 06:04:47,34,North,Organic,Verified
U000767,2023-12-16 22:33:17,28,South,Organic,Rejected
U000768,2023-04-13 03:32:26,25,North,Social,Pending
U000769,2023-10-02 17:49:04,37,East,Referral,Verified
U000770,2024-04-20 21:36:17,49,West,Organic,Verified
U000771,2024-12-21 05:47:04,21,North,Referral,Verified
U000772,2023-01-04 13:40:58,58,West,Organic,Pending
U000773,2024-06-07 23:09:33,42,East,Paid Search,Verified
U000774,2024-09-09 19:49:18,60,East,Organic,Verified
U000775,2024-11-25 08:55:49,42,East,Referral,Pending
U000776,2023-11-06 09:02:26,26,South,Referral,Verified
U000777,2023-03-28 11:44:40,19,West,Paid Search,Pending
U000778,2023-07-17 19:20:42,47,West,Organic,Verified
U000779,2024-09-12 21:21:00,46,,Paid Search,Pending
U000780,2024-10-02 21:25:11,61,South,Referral,Verified
U000781,2024-04-10 01:32:03,64,West,Affiliate,Verified
U000782,2023-03-31 14:24:48,26,North,Affiliate,Verified
U000783,2023-03-31 00:04:04,34,East,Social,Pending
U000784,2023-12-16 01:34:31,29,North,Affiliate,Verified
U000785,2024-03-05 10:16:48,23,North,Social,Pending
U000786,2023-01-24 15:16:24,18,East,Referral,Rejected
U000787,2024-05-15 20:24:29,22,Central,Organic,Verified
U000788,2024-02-02 11:48:56,45,North,Referral,Pending
U000789,2023-01-09 23:32:34,26,East,Organic,Verified
U000790,2023-03-11 20:16:13,28,East,Organic,Rejected
U000791,2023-11-28 15:39:02,24,Central,Organic,Pending
U000792,2024-06-11 11:41:48,56,West,Paid Search,Verified
U000793,2024-08-25 12:59:57,51,North,Referral,Verified
U000794,2023-11-11 20:24:14,68,North,Paid Search,Verified
U000795,2023-08-04 14:41:24,23,East,Organic,Verified
U000796,2024-12-07 20:47:50,29,North,Social,Verified
U000797,2023-12-01 17:45:44,42,Central,Referral,Verified
U000798,2023-08-19 05:37:40,52,Central,Organic,Verified
U000799,2023-11-19 21:20:36,24,Central,Organic,Verified
U000800,2023-01-09 19:50:44,29,South,Organic,Rejected
U000801,2023-08-09 09:46:04,40,West,Social,Verified
U000802,2024-01-12 08:30:50,18,West,Organic,Verified
U000803,2024-11-01 11:06:07,38,North,Social,Pending
U000804,2024-06-22 21:43:14,58,South,Organic,Verified
U000805,2024-07-24 08:16:17,45,North,Affiliate,Verified
U000806,2024-02-02 18:40:40,41,South,Organic,Verified
U000807,2023-03-22 17:30:32,43,Central,Paid Search,Pending
U000808,2023-10-13 09:01:54,68,West,Paid Search,Pending
U000809,2024-12-28 20:02:49,45,South,Organic,Verified
U000810,2023-02-02 05:52:33,46,East,Social,Verified
U000811,2024-10-03 19:35:03,67,North,Referral,Verified
U000812,2024-05-14 16:21:50,26,South,Organic,Verified
U000813,2023-07-27 06:04:32,23,North,Referral,Verified
U000814,2024-07-21 22:21:41,41,East,Organic,Verified
U000815,2024-09-02 22:25:41,34,West,Social,Verified
U000816,2023-02-01 13:11:54,28,West,Paid Search,Pending
U000817,2023-03-19 16:28:12,24,Central,Organic,Verified
U000818,2024-04-30 23:55:59,64,North,Organic,Verified
U000819,2024-12-30 08:18:53,50,West,Organic,Rejected
