transaction_id,user_id,transaction_date,amount,transaction_type,status,payment_method,device_type
T00049272,U008144,2023-07-06 23:25:42,63.92,Bill Payment,Success,Net Banking,Web
T00013638,U006778,2024-02-17 15:44:34,70.08,Card Spend,Pending,Credit Card,iOS
T00001671,U007019,2024-07-07 18:07:11,167.34,Investment,Success,Wallet,Android
T00033848,U009806,2024-12-19 08:22:12,83.73,P2P Transfer,Success,UPI,iOS
T00045109,U008752,2024-01-15 22:23:54,212.19,Wallet Load,Success,Credit Card,iOS
T00051494,U005590,2023-02-24 06:02:18,51.22,Bill Payment,Success,Debit Card,Android
T00042305,U011840,2023-08-10 08:33:56,115.97,Card Spend,Success,UPI,Web
T00011994,U003545,2023-06-07 20:36:20,212.5,Bill Payment,Success,UPI,Android
T00047669,U003007,2025-02-17 10:48:06,63.94,Bill Payment,Success,UPI,Web
T00029643,U006576,2025-03-03 13:04:45,23.18,P2P Transfer,Success,Credit Card,Android
T00019111,U011384,2023-03-03 14:46:18,126.46,Bill Payment,Success,Debit Card,Android
T00029028,U007610,2024-05-01 03:16:33,79.34,Bill Payment,Success,Wallet,Android
T00031312,U010356,2023-02-07 02:49:54,4.98,Wallet Load,Success,Debit Card,iOS
T00043807,U005294,2023-08-12 03:31:34,217.71,P2P Transfer,Success,Credit Card,Android
T00025661,U004809,2024-07-06 23:35:29,229.04,P2P Transfer,Success,Debit Card,Android
T00013915,U005545,2024-01-18 11:17:13,241.08,P2P Transfer,Failed,Credit Card,Web
T00003793,U002009,2024-05-06 01:41:49,127.96,Wallet Load,Success,UPI,Web
T00050407,U011253,2023-01-10 00:49:23,35.53,Bill Payment,Success,Net Banking,Android
T00044491,U010635,2023-03-26 20:58:58,156.69,Wallet Load,Success,UPI,Android
T00018522,U011401,2024-05-15 15:30:30,260.92,Wallet Load,Success,Debit Card,Android
T00023293,U001099,2024-06-21 16:00:44,203.72,Investment,Failed,Debit Card,Android
T00009166,U001571,2023-12-27 09:04:36,182.03,P2P Transfer,Success,Credit Card,iOS
T00028595,U010095,2025-02-22 12:37:21,75.98,P2P Transfer,Success,UPI,iOS
T00022015,U009046,2025-01-25 05:00:30,446.26,Card Spend,Failed,UPI,Android
T00015500,U006069,2023-10-26 21:26:18,41.63,Wallet Load,Success,Wallet,Android
T00021916,U001020,2024-09-26 14:32:30,102.05,P2P Transfer,Success,Net Banking,Web
T00012482,U000054,2024-01-17 20:34:16,75.89,Card Spend,Success,UPI,Android
T00033029,U004964,2023-06-08 04:23:36,194.72,P2P Transfer,Success,UPI,Web
T00038731,U010812,2023-04-12 13:55:24,45.27,bill payment ,Success,Debit Card,Android
T00034492,U004852,2024-09-26 16:43:47,22.59,Wallet Load,Success,UPI,Android
T00041844,U009112,2023-04-09 08:24:44,48.77,Wallet Load,Success,Debit Card,Android
T00018989,U005347,2024-06-27 14:29:34,253.29,Investment,Success,UPI,iOS
T00038169,U005184,2023-11-16 12:10:20,46.85,P2P Transfer,Success,Credit Card,Android
T00001006,U001756,2023-10-17 23:49:49,199.95,Bill Payment,Success,UPI,iOS
T00033238,U011127,2024-12-07 03:33:06,0.0,P2P Transfer,Success,Wallet,Android
T00007101,U006577,2024-12-29 13:40:58,210.15,Wallet Load,Success,Credit Card,Android
T00023470,U001243,2024-01-22 14:03:56,175.17,P2P Transfer,Success,UPI,Android
T00013756,U008134,2024-02-12 14:36:46,131.9,Card Spend,Failed,UPI,Android
T00022182,U004952,2025-02-10 05:08:12,32.53,Wallet Load,Success,UPI,Android
T00041714,U006881,2024-01-19 03:09:58,75.15,Wallet Load,Pending,Net Banking,Web
T00019950,U010109,2024-06-22 23:54:37,310.99,P2P Transfer,Success,Credit Card,Android
T00010784,U005972,2024-03-27 10:50:55,23.43,Investment,Success,Debit Card,iOS
T00004970,U001696,2023-03-18 06:13:25,59.63,Wallet Load,Failed,UPI,Android
T00032740,U004989,2024-09-01 03:13:01,360.55,Investment,Success,Debit Card,Android
T00034108,U007709,2024-06-08 04:08:11,60.52,P2P Transfer,Success,Credit Card,Android
T00008036,U009612,2024-06-29 23:49:40,63.37,Bill Payment,Success,Wallet,Android
T00010884,U009207,2023-02-14 19:03:44,0.0,P2P Transfer,Success,Debit Card,Web
T00013353,U009588,2024-04-25 18:42:39,73.29,Card Spend,Success,UPI,Android
T00013481,U009047,2023-10-17 21:11:49,437.63,P2P Transfer,Success,Wallet,Android
T00027623,U004928,2025-02-11 07:30:20,86.78,Bill Payment,Success,Wallet,iOS
T00021269,U004043,2025-03-26 16:23:24,47.49,Bill Payment,Success,UPI,Android
T00026701,U008974,2025-03-21 10:02:54,51.42,Investment,Success,UPI,Android
T00030902,U011582,2024-12-03 09:56:27,168.43,Wallet Load,Success,Net Banking,Android
T00050841,U011802,2023-10-29 18:27:54,102.79,Card Spend,Success,Debit Card,Android
T00036820,U003003,2024-03-12 20:21:43,255.11,Wallet Load,Success,Credit Card,Web
T00043257,U002511,2023-05-17 17:38:07,291.73,Card Spend,Failed,UPI,Android
T00016173,U008793,2023-03-24 23:15:19,75.81,Bill Payment,Success,Wallet,Android
T00019266,U000423,2023-12-17 16:22:04,83.15,P2P Transfer,Success,UPI,Web
T00042609,U003265,2024-02-28 18:32:31,244.71,Wallet Load,Success,UPI,Android
T00047960,U011837,2024-11-01 00:36:45,112.33,P2P Transfer,Success,UPI,Android
T00049171,U002334,2024-06-03 01:32:41,145.24,Wallet Load,Success,Debit Card,Web
T00045773,U010101,2024-07-11 23:45:57,126.65,Wallet Load,Refunded,UPI,Web
T00016840,U002976,2023-08-27 12:34:18,139.48,Investment,Success,Debit Card,iOS
T00018737,U004195,2024-09-19 17:43:56,264.34,Wallet Load,Success,UPI,Android
T00040489,U001184,2023-07-29 03:01:36,224.12,P2P Transfer,Success,UPI,Android
T00035728,U001694,2023-04-06 05:10:38,79.14,Wallet Load,Success,Debit Card,Android
T00025963,U011794,2023-03-25 09:47:42,838.96,Bill Payment,Success,Wallet,Web
T00011394,U009346,2024-12-13 11:16:06,56.25,Bill Payment,Failed,Credit Card,Android
T00039866,U008091,2025-01-04 12:32:46,154.07,Wallet Load,Success,UPI,Web
T00003038,U006524,2024-07-26 02:05:43,82.98,Wallet Load,Success,Debit Card,Android
T00022580,U005874,2024-10-24 09:54:44,178.43,Card Spend,Success,UPI,Android
T00002464,U001994,2023-03-24 18:43:28,263.56,Wallet Load,Success,Debit Card,Android
T00016101,U010825,2024-11-03 01:15:02,146.93,Wallet Load,Failed,Wallet,Web
T00036220,U009964,2023-07-26 17:14:26,219.78,Investment,Success,Net Banking,Android
T00040572,U001779,2023-02-27 04:04:12,300.43,P2P Transfer,Success,UPI,iOS
T00026890,U002153,2025-02-22 20:40:47,263.29,Investment,Success,UPI,Web
T00011266,U004685,2023-01-09 17:10:00,54.91,Bill Payment,Success,Net Banking,Android
T00000915,U008468,2023-06-18 16:47:38,49.43,P2P Transfer,Success,Debit Card,Web
T00020368,U011551,2023-12-01 12:58:05,10.41,Wallet Load,Success,UPI,iOS
T00038583,U011184,2024-04-01 07:13:40,24.0,P2P Transfer,Success,Debit Card,Android
T00034657,U000942,2024-05-03 13:54:15,137.83,Card Spend,Failed,Net Banking,iOS
T00048916,U002438,2025-01-23 00:14:34,86.82,Bill Payment,Success,Wallet,Android
T00027742,U007272,2023-12-04 18:49:16,116.71,Wallet Load,Success,Credit Card,Android
T00051869,U011635,2025-03-06 02:41:23,43.81,P2P Transfer,Failed,Debit Card,Android
T00029369,U011509,2023-04-12 04:16:30,53.22,Card Spend,Success,Debit Card,Android
T00033477,U006707,2024-01-31 19:40:59,277.02,Wallet Load,Failed,UPI,Web
T00034012,U003589,2023-04-30 12:01:26,35.51,Bill Payment,Pending,UPI,iOS
T00007415,U008474,2024-12-07 14:25:28,37.91,Card Spend,Success,Credit Card,iOS
T00040166,U011628,2024-11-09 03:09:45,209.3,Wallet Load,Success,UPI,Android
T00038662,U003656,2024-04-12 09:34:44,52.68,P2P Transfer,Success,Debit Card,Web
T00023012,U010141,2023-12-09 11:51:48,129.86,P2P Transfer,Success,UPI,Web
T00019374,U010693,2023-09-15 23:16:43,205.45,Card Spend,Success,UPI,Android
T00046308,U010696,2024-04-21 04:46:19,55.41,Bill Payment,Success,Debit Card,iOS
T00038946,U006783,2024-12-01 04:21:08,31.08,Bill Payment,Success,Credit Card,Web
T00028660,U010064,2024-08-27 18:20:30,63.18,Card Spend,Success,Debit Card,Android
T00037455,U008795,2023-11-10 06:34:24,92.54,P2P Transfer,Success,UPI,iOS
T00005412,U006914,2023-04-13 21:07:54,124.89,Wallet Load,Pending,Net Banking,iOS
T00027670,U005824,2024-06-26 23:11:27,91.77,Card Spend,Success,UPI,Android
T00043329,U003311,2024-12-02 08:14:20,128.54,Card Spend,Success,UPI,Android
T00027011,U011367,2024-05-07 17:17:05,137.51,P2P Transfer,Success,UPI,Android
T00051034,U009970,2024-03-15 12:36:53,194.1,Card Spend,Success,UPI,Android
T00035045,U007392,2023-10-28 11:05:15,606.66,Wallet Load,Success,UPI,Android
T00038885,U010078,2023-01-04 08:13:09,151.87,Bill Payment,Success,Debit Card,Android
T00037573,U003614,2023-05-14 21:08:05,103.26,P2P Transfer,Success,Debit Card,iOS
T00006129,U001581,2025-02-23 21:38:50,7.46,Wallet Load,Failed,UPI,Web
T00013299,U007204,2023-09-07 12:35:19,60.06,Investment,FAILED,Credit Card,Web
T00010531,U007229,2024-11-17 16:48:05,41.96,P2P Transfer,Success,Net Banking,Web
T00032893,U004877,2023-03-21 07:16:04,86.73,Card Spend,Success,UPI,iOS
T00026003,U006500,2024-07-25 21:18:42,47.92,P2P Transfer,Success,UPI,Web
T00010075,U004303,2023-06-27 03:47:45,253.31,Card Spend,Success,Credit Card,Android
T00011027,U000313,2024-04-27 09:27:23,53.96,Bill Payment,Success,UPI,iOS
T00047967,U010559,2023-01-09 19:55:37,46.93,Investment,Refunded,Wallet,iOS
T00009732,U007291,2023-12-16 02:22:52,165.07,Wallet Load,Success,Credit Card,Android
T00033453,U009113,2023-10-16 04:08:25,225.39,P2P Transfer,Success,UPI,Android
T00048010,U005801,2023-10-12 14:31:37,71.53,P2P Transfer,Success,UPI,Android
T00025178,U000488,2023-07-22 06:57:56,52.12,Wallet Load,Success,UPI,Web
T00036498,U007153,2023-10-04 04:04:49,51.43,Card Spend,Success,,Android
T00005764,U001877,2024-10-28 06:00:41,142.55,P2P Transfer,Failed,UPI,iOS
T00029719,U011225,2025-03-12 17:12:37,75.62,Wallet Load,Failed,UPI,Android
T00040905,U009473,2023-09-30 09:56:10,166.21,Wallet Load,Success,UPI,Android
T00044541,U006756,2024-06-02 15:23:08,435.45,Wallet Load,Success,UPI,iOS
T00028908,U011254,2023-05-16 17:05:15,134.39,P2P Transfer,unknown,Debit Card,Android
T00015633,U011870,2023-03-22 18:37:43,87.03,Wallet Load,Success,Debit Card,Android
T00002477,U011972,2024-08-14 01:41:24,67.33,Bill Payment,Success,Credit Card,Android
T00033200,U001382,2024-09-07 12:44:27,74.8,P2P Transfer,Success,UPI,iOS
T00022457,U004203,2023-04-04 13:21:04,303.51,P2P Transfer,Success,UPI,Android
T00010679,U009084,2024-12-12 05:42:17,88.18,P2P Transfer,Success,Credit Card,iOS
T00038912,U005089,2024-03-08 07:15:40,83.1,Bill Payment,Failed,Wallet,Android
T00028966,U003504,2024-01-17 13:43:37,30.71,Wallet Load,Success,Credit Card,Web
T00048000,U004323,2024-05-03 21:33:49,73.13,Investment,Success,Debit Card,iOS
T00007504,U001025,2025-01-15 12:23:51,101.47,Investment,Success,UPI,Web
T00018535,U001591,2023-07-27 10:34:37,208.77,P2P Transfer,Success,UPI,Android
T00038065,U010754,2024-12-22 13:13:59,59.34,Wallet Load,Success,Credit Card,Web
T00003594,U005568,2025-03-12 06:28:12,-10.0,P2P Transfer,Success,Net Banking,Android
T00027103,U011507,2023-11-23 13:38:26,40.64,P2P Transfer,Success,UPI,Android
T00039542,U001244,2023-08-09 22:21:37,186.55,Bill Payment,Success,UPI,Android
T00010830,U009826,2023-05-06 20:41:58,572.36,Card Spend,Success,UPI,iOS
T00038293,U003035,2024-01-11 12:46:59,118.12,Bill Payment,Success,Credit Card,Web
T00036781,U009702,2024-01-05 14:39:30,112.12,Bill Payment,Success,Debit Card,iOS
T00049268,U011418,2024-10-11 19:35:44,141.21,P2P Transfer,Success,UPI,Android
T00028108,U009778,2023-11-15 07:48:31,121.5,Wallet Load,Success,UPI,Android
T00001633,U001906,2023-11-06 12:17:30,224.68,Wallet Load,Success,UPI,Android
T00035767,U001316,2024-11-04 06:24:45,97.63,Card Spend,Success,UPI,Android
T00011379,U001563,2023-06-11 21:35:50,22.66,Investment,Success,Net Banking,Web
T00014876,U006056,2024-07-31 12:19:31,81.29,P2P Transfer,Success,Debit Card,Android
T00013967,U009834,2025-03-21 09:55:23,40.01,P2P Transfer,Success,UPI,Web
T00005153,U006461,2024-04-21 23:34:49,644.4,P2P Transfer,Success,Net Banking,Android
T00047131,U000278,2023-07-15 15:24:49,86.69,Wallet Load,Success,Net Banking,iOS
T00020565,U004115,2024-01-08 08:42:27,29.9,P2P Transfer,Success,Debit Card,iOS
T00016321,U011351,2023-04-18 14:20:36,72.76,Card Spend,Success,UPI,iOS
T00006748,U002761,2023-11-05 11:18:20,45.37,Card Spend,Success,Wallet,iOS
T00030551,U005212,2024-03-21 00:56:44,68.36,Investment,Success,Wallet,Android
T00035021,U002607,2024-04-06 11:43:46,81.62,P2P Transfer,Success,UPI,Web
T00041947,U010771,2023-05-02 04:03:36,74.27,Wallet Load,Success,Wallet,iOS
T00025962,U007434,2024-04-16 18:40:54,158.82,Bill Payment,Success,Credit Card,Android
T00040679,U009315,2024-05-08 04:45:12,116.03,Bill Payment,Success,UPI,iOS
T00001793,U005495,2024-09-05 19:07:21,398.32,P2P Transfer,Success,UPI,iOS
T00009101,U008999,2023-03-24 22:11:17,93.01,Card Spend,Success,Net Banking,iOS
T00034911,U011774,2024-11-18 13:15:32,66.63,Wallet Load,Success,UPI,iOS
T00027474,U007376,2024-09-09 09:44:09,47.93,Investment,Success,Wallet,iOS
T00027705,U004183,2023-04-11 09:06:44,218.76,Bill Payment,Success,Wallet,Android
T00014607,U008948,2023-07-19 21:18:20,45.71,Card Spend,Success,UPI,Android
T00006068,U001903,2023-10-02 20:42:46,526.64,P2P Transfer,Success,Debit Card,Web
T00044732,U004990,2024-01-19 03:08:49,177.73,Card Spend,Success,Wallet,Android
T00003851,U007933,2024-05-08 00:03:25,46.35,P2P Transfer,Success,UPI,Android
T00028984,U006365,2023-03-31 03:44:16,47.6,Investment,Success,Debit Card,Android
T00033566,U011534,2025-03-27 22:18:58,216.09,Wallet Load,Failed,Credit Card,Android
T00041078,U003022,2025-03-30 14:41:07,80.69,Investment,Success,Credit Card,Android
T00029691,U002986,2024-03-24 17:12:58,194.23,P2P Transfer,Success,UPI,Android
T00025873,U002500,2023-02-15 03:55:24,111.52,Bill Payment,Pending,UPI,iOS
T00038339,U010657,2025-01-15 05:09:16,76.21,P2P Transfer,Success,Credit Card,Web
T00024548,U002941,2024-02-28 13:28:34,115.34,P2P Transfer,Success,Wallet,Android
T00051183,U009684,2024-04-06 14:05:17,68.6,P2P Transfer,Success,UPI,Android
T00017055,U000237,2023-01-27 02:32:50,68.6,Wallet Load,Success,UPI,Android
T00051351,U011701,2023-03-07 14:30:25,109.45,Bill Payment,Success,UPI,Android
T00001823,U011159,2023-04-21 19:03:38,2155.04,P2P Transfer,Success,Credit Card,Android
T00011902,U003260,2023-04-14 16:01:16,140.59,Wallet Load,Success,Net Banking,iOS
T00011240,U002310,2024-08-07 02:43:48,113.66,Wallet Load,Success,Net Banking,Android
T00018719,U007392,2023-11-23 12:45:31,66.85,P2P Transfer,Success,Wallet,Android
T00012218,U009532,2025-01-24 15:20:03,39.77,Bill Payment,Success,Net Banking,Android
T00050956,U002226,2023-04-02 18:42:20,320.75,P2P Transfer,Success,UPI,Android
T00015120,U010472,2023-11-13 05:41:58,232.11,Wallet Load,Success,UPI,iOS
T00051605,U011490,2023-01-29 02:04:34,141.89,Bill Payment,Pending,UPI,Android
T00034224,U010453,2023-03-06 04:29:40,338.6,Wallet Load,Success,Credit Card,iOS
T00018125,U009574,2023-05-06 22:19:05,176.54,P2P Transfer,Success,UPI,Android
T00016380,U003590,2024-04-27 13:31:09,157.08,Investment,Success,UPI,Web
T00045572,U004144,2025-02-09 03:43:16,47.76,P2P Transfer,Failed,UPI,Android
T00004986,U009587,2023-11-21 16:40:01,163.71,P2P Transfer,Failed,Credit Card,Android
T00019512,U001515,2023-07-06 09:38:13,123.24,Bill Payment,Success,UPI,Web
T00044152,U009079,2025-03-14 22:00:18,61.01,Wallet Load,Success,UPI,Android
T00049202,U005771,2024-07-17 17:03:58,142.86,Card Spend,Success,UPI,Android
T00002099,U009765,2023-07-25 03:34:36,116.84,Card Spend,Success,Credit Card,iOS
T00033231,U009417,2023-01-07 19:56:16,369.16,Card Spend,Failed,,Android
T00047184,U004030,2023-11-02 12:37:53,40.92,Card Spend,Success,Debit Card,Android
T00029452,U000441,2024-02-18 11:54:39,57.48,Wallet Load,Success,Net Banking,iOS
T00047416,U011962,2024-07-13 20:51:05,236.43,Bill Payment,Success,Net Banking,iOS
T00027350,U011787,2023-08-10 08:38:03,307.92,Bill Payment,Success,UPI,iOS
T00007343,U011850,2023-08-28 20:27:59,39.82,Bill Payment,Success,Wallet,Android
T00041370,U000157,2024-12-22 21:04:24,69.6,P2P Transfer,Success,Net Banking,Android
T00042308,U009873,2023-04-08 02:34:47,48.75,Bill Payment,Success,Credit Card,Android
T00030947,U009315,2023-09-23 05:42:26,350.97,Wallet Load,Success,Wallet,Android
T00012679,U004935,2024-05-16 09:12:11,63.84,P2P Transfer,Success,Wallet,Android
T00041029,U011928,2024-04-04 05:27:50,162.8,Investment,Pending,UPI,Web
T00003639,U006875,2024-01-27 12:54:15,183.04,P2P Transfer,Pending,Credit Card,Android
T00011498,U002367,2024-12-05 14:39:21,121.31,Card Spend,Success,Credit Card,Android
T00016073,U006832,2025-03-22 21:52:36,258.76,Bill Payment,Refunded,UPI,iOS
T00050650,U000101,2023-10-16 02:52:43,30.64,Card Spend,Success,Debit Card,Web
T00016034,U011532,2024-09-05 13:50:36,74.1,Card Spend,Success,Wallet,Android
T00019052,U006918,2023-04-17 00:03:26,37.03,Bill Payment,Success,Net Banking,Android
T00029995,U006580,2024-03-12 05:18:48,19.36,P2P Transfer,Success,Net Banking,iOS
T00027687,U000086,2024-12-26 17:07:34,137.94,P2P Transfer,Refunded,UPI,Android
T00026472,U006334,2023-01-27 16:45:19,196.18,P2P Transfer,Success,Credit Card,iOS
T00017169,U011539,2023-05-30 02:29:34,85.97,Investment,Success,Debit Card,Android
T00051790,U008480,2023-06-08 07:54:03,27.13,Bill Payment,Success,Wallet,iOS
T00043251,U007302,2023-05-12 20:17:02,33.37,Wallet Load,Refunded,Credit Card,Web
T00029820,U007676,2024-09-26 11:43:31,153.47,P2P Transfer,Success,UPI,Android
T00015201,U003482,2024-02-15 00:45:15,79.58,Investment,Pending,UPI,iOS
T00004860,U002430,2024-10-27 19:53:19,61.41,Bill Payment,Success,UPI,Android
T00047277,U001523,2023-08-16 21:40:55,34.73,Bill Payment,Success,Net Banking,Android
T00014075,U001878,2023-02-04 16:07:21,29.23,Investment,Success,Wallet,Web
T00043668,U010349,2023-07-11 20:20:37,93.75,Card Spend,Success,Debit Card,Android
T00049065,U005169,2024-06-13 13:49:49,225.36,Bill Payment,Success,Wallet,iOS
T00020988,U011283,2023-12-08 23:26:29,14.39,Wallet Load,Success,UPI,Android
T00023411,U002673,2023-03-27 05:35:02,130.31,P2P Transfer,Success,Credit Card,Android
T00038306,U007352,2024-01-23 10:44:16,170.23,P2P Transfer,Success,Wallet,Android
T00030804,U008274,2024-05-20 09:48:54,96.77,Bill Payment,Success,Debit Card,Android
T00003661,U011302,2024-11-29 02:28:11,59.1,Wallet Load,Success,Debit Card,Android
T00028701,U009541,2024-11-04 07:58:14,33.5,P2P Transfer,Success,UPI,Android
T00042060,U004556,2023-09-16 04:53:10,277.08,Bill Payment,Failed,Wallet,Android
T00011608,U000453,2024-09-21 14:03:30,85.23,Wallet Load,Success,Wallet,Android
T00018593,U001544,2025-02-12 23:56:52,225.12,Card Spend,Success,Net Banking,Web
T00017236,U001277,2024-05-27 18:43:35,40.37,Wallet Load,Success,UPI,Android
T00049200,U000248,2023-07-12 16:48:58,55.12,Wallet Load,Success,Net Banking,iOS
T00021532,U008202,2025-03-02 16:42:33,84.62,P2P Transfer,Success,Net Banking,Android
T00009593,U007592,2023-02-21 21:01:25,26.85,Wallet Load,Failed,Credit Card,iOS
T00012620,U001372,2023-04-07 19:10:02,93.01,P2P Transfer,Success,UPI,iOS
T00005370,U005264,2024-06-01 15:41:42,50.56,Card Spend,Success,Debit Card,Web
T00012958,U010756,2024-01-29 08:24:43,120.35,Wallet Load,Success,UPI,Web
T00023121,U008583,2023-09-09 08:16:15,36.77,Card Spend,Success,UPI,Android
T00011648,U008424,2025-03-20 17:17:05,16.36,Wallet Load,Success,Credit Card,Web
T00047289,U003834,2024-11-01 16:16:39,95.09,Card Spend,Pending,UPI,Android
T00027967,U009291,2023-01-17 11:33:23,33.5,Card Spend,Pending,Credit Card,Android
T00002727,U005479,2024-03-06 19:27:04,21.24,Bill Payment,Success,Wallet,Android
T00004830,U000511,2024-04-20 12:55:18,121.32,Card Spend,Success,Net Banking,Android
T00027256,U001870,2023-06-04 22:12:09,40.8,Card Spend,Refunded,Credit Card,Android
T00051684,U010821,2024-01-02 05:59:38,22.63,Wallet Load,Failed,Net Banking,Android
T00035442,U002797,2024-12-05 10:34:24,542.94,Wallet Load,Success,Net Banking,Android
T00049991,U011670,2024-06-22 01:52:38,118.53,Bill Payment,Success,Debit Card,iOS
T00016688,U002610,2023-09-08 15:09:23,25.01,Wallet Load,Success,UPI,Web
T00012386,U002189,2024-12-24 05:17:43,43.81,Investment,Pending,UPI,Web
T00000950,U003670,2023-02-01 19:38:04,132.52,Investment,Success,UPI,Android
T00004773,U009470,2024-08-07 21:41:33,119.92,P2P Transfer,Success,Net Banking,Android
T00014000,U001577,2024-10-26 18:49:03,150.02,P2P Transfer,Success,Wallet,Android
T00025459,U006881,2023-03-18 08:27:33,239.58,P2P Transfer,Success,Net Banking,Android
T00017488,U010713,2024-12-17 07:42:51,40.47,Bill Payment,Success,Net Banking,iOS
T00047607,U009668,2023-11-19 01:33:13,279.71,Bill Payment,Success,Credit Card,iOS
T00035754,U006297,2024-10-03 16:30:20,386.59,P2P Transfer,Success,UPI,Web
T00030373,U001690,2024-08-07 14:41:59,60.66,P2P Transfer,Success,UPI,iOS
