user_id,signup_date,age,region,acquisition_channel,kyc_status,signup_month
U000402,2024-07-21 12:07:57,19,West,Paid Search,Pending,2024-07
U000403,2023-08-22 21:42:35,43,Central,Referral,Verified,2023-08
U000404,2024-12-10 10:23:56,57,Central,Referral,Verified,2024-12
U000405,2023-12-31 11:51:30,36,East,Affiliate,Verified,2023-12
U000406,2024-01-01 12:59:08,38,Central,Paid Search,Verified,2024-01
U000407,2023-11-13 14:24:13,51,Central,Social,Verified,2023-11
U000408,2023-04-16 01:05:03,49,North,Organic,Verified,2023-04
U000409,2024-11-13 02:12:21,65,East,Referral,Unknown,2024-11
U000410,2023-01-11 04:09:49,31,North,Affiliate,Rejected,2023-01
U000411,2023-05-08 05:21:35,32,South,Social,Verified,2023-05
U000412,2023-06-17 15:34:25,26,South,Social,Pending,2023-06
U000413,2023-07-23 21:17:32,53,East,Paid Search,Verified,2023-07
U000414,2023-04-07 05:31:30,46,North,Referral,Rejected,2023-04
U000415,2023-01-14 02:41:02,36,North,Organic,Verified,2023-01
U000416,2024-05-09 16:34:47,54,North,Referral,Verified,2024-05
U000417,2024-12-08 14:18:34,37,West,Organic,Verified,2024-12
U000418,2023-03-30 22:30:19,28,Central,Paid Search,Verified,2023-03
U000419,2023-08-05 11:17:48,46,Central,Social,Pending,2023-08
U000420,2024-01-05 14:54:01,41,South,Affiliate,Verified,2024-01
U000421,2024-11-08 01:50:29,39,South,Paid Search,Verified,2024-11
U000422,2024-05-21 19:28:40,41,West,Organic,Pending,2024-05
U000423,2024-07-13 07:36:57,66,North,Paid Search,Verified,2024-07
U000424,2024-02-29 05:09:46,29,Central,Organic,Verified,2024-02
U000425,2023-11-01 10:28:01,32,Unknown,Organic,Rejected,2023-11
U000426,2023-05-26 20:04:09,47,East,Social,Verified,2023-05
U000427,2024-09-22 22:47:16,20,North,Paid Search,Verified,2024-09
U000428,2024-08-10 00:15:42,25,North,Organic,Verified,2024-08
U000429,2023-01-19 07:46:30,48,East,Referral,Verified,2023-01
U000430,2024-06-06 05:55:58,45,South,Organic,Verified,2024-06
U000431,2023-03-03 14:28:46,52,West,Paid Search,Verified,2023-03
U000432,2024-06-23 10:59:59,24,East,Organic,Verified,2024-06
U000433,2024-08-25 22:42:40,63,South,Organic,Verified,2024-08
U000434,2023-04-06 16:07:54,43,North,Paid Search,Verified,2023-04
U000435,2023-11-13 16:48:15,26,East,Referral,Verified,2023-11
U000436,2023-04-01 08:09:59,34,North,Paid Search,Verified,2023-04
U000437,2024-02-19 02:47:03,30,West,Affiliate,Verified,2024-02
U000438,2024-11-08 02:53:45,41,East,Social,Verified,2024-11
U000439,2023-03-01 00:50:04,42,West,Affiliate,Verified,2023-03
U000440,2023-10-18 05:34:11,40,South,Social,Pending,2023-10
U000441,2024-12-11 09:04:17,42,South,Social,Verified,2024-12
U000442,2023-08-08 16:37:15,66,West,Affiliate,Verified,2023-08
U000443,2023-04-07 12:26:12,68,West,Organic,Verified,2023-04
U000444,2023-12-23 15:59:32,43,West,Organic,Verified,2023-12
U000445,2024-01-07 02:41:15,69,East,Referral,Verified,2024-01
U000446,2024-04-28 21:22:51,61,Central,Affiliate,Verified,2024-04
U000447,2023-08-18 00:40:55,61,North,Affiliate,Verified,2023-08
U000448,2024-11-28 14:31:10,29,South,Referral,Verified,2024-11
U000449,2024-01-16 08:19:06,41,West,Affiliate,Verified,2024-01
U000450,2023-07-29 02:32:16,36,North,Referral,Pending,2023-07
U000451,2024-12-02 00:11:00,23,West,Referral,Pending,2024-12
U000452,2024-11-06 02:38:37,21,South,Organic,Verified,2024-11
U000453,2023-12-31 09:22:00,50,North,Paid Search,Verified,2023-12
U000454,2023-01-19 03:32:17,40,North,Organic,Verified,2023-01
U000455,2024-03-11 18:19:14,61,West,Organic,Verified,2024-03
U000456,2024-02-10 07:04:10,53,West,Paid Search,Verified,2024-02
U000457,2023-04-19 04:36:42,22,South,Organic,Verified,2023-04
U000458,2024-04-07 19:14:38,62,North,Social,Verified,2024-04
U000459,2024-09-05 18:42:12,44,South,Paid Search,Verified,2024-09
U000460,2023-03-19 07:19:21,47,North,Referral,Pending,2023-03
U000461,2024-06-12 00:36:45,69,West,Organic,Verified,2024-06
U000462,2023-04-13 10:44:59,51,North,Affiliate,Verified,2023-04
U000463,2024-06-30 15:26:10,19,North,Paid Search,Verified,2024-06
U000464,2023-11-02 22:52:58,27,North,Paid Search,Pending,2023-11
U000465,2023-01-05 18:04:23,40,East,Referral,Pending,2023-01
U000466,2024-12-06 08:22:59,19,West,Paid Search,Verified,2024-12
U000467,2023-05-02 03:48:03,26,West,Paid Search,Verified,2023-05
U000468,2024-03-11 02:39:55,59,East,Referral,Verified,2024-03
U000469,2023-05-13 11:19:24,25,Central,Affiliate,Verified,2023-05
U000470,2024-11-12 02:34:00,26,East,Organic,Verified,2024-11
U000471,2024-06-22 23:27:48,44,Central,Social,Pending,2024-06
U000472,2024-08-10 04:24:11,22,East,Paid Search,Verified,2024-08
U000473,2023-11-12 10:02:23,31,North,Organic,Verified,2023-11
U000474,2023-12-08 04:31:32,67,West,Organic,Verified,2023-12
U000475,2024-04-08 00:57:23,51,East,Paid Search,Pending,2024-04
U000476,2024-07-26 21:03:20,69,West,Organic,Rejected,2024-07
U000477,2024-09-10 07:04:54,36,North,Affiliate,Verified,2024-09
U000478,2023-01-14 00:30:01,50,South,Paid Search,Verified,2023-01
U000479,2024-04-29 09:35:42,30,Central,Social,Verified,2024-04
U000480,2023-03-21 16:12:10,38,North,Organic,Rejected,2023-03
U000481,2023-07-30 04:33:51,27,North,Referral,Verified,2023-07
U000482,2024-08-28 11:35:21,62,South,Organic,Verified,2024-08
U000483,2023-07-02 20:59:26,27,East,Paid Search,Verified,2023-07
U000484,2024-08-04 16:14:07,28,West,Paid Search,Verified,2024-08
U000485,2023-12-04 23:53:48,42,East,Referral,Verified,2023-12
U000486,2023-06-19 19:51:56,40,Central,Referral,Verified,2023-06
U000487,2023-09-01 23:57:29,34,South,Organic,Verified,2023-09
U000488,2024-01-23 11:04:59,36,South,Organic,Pending,2024-01
U000489,2024-07-12 13:22:42,33,North,Paid Search,Verified,2024-07
U000490,2024-03-18 09:23:49,66,North,Organic,Verified,2024-03
U000491,2024-11-12 06:04:54,48,West,Referral,Verified,2024-11
U000492,2024-09-25 10:47:11,66,North,Paid Search,Verified,2024-09
U000493,2024-07-03 22:45:13,70,South,Affiliate,Verified,2024-07
U000494,2024-03-16 06:26:14,52,Central,Social,Verified,2024-03
U000495,2023-07-31 14:16:25,61,East,Paid Search,Verified,2023-07
U000496,2023-10-29 04:15:14,23,North,Social,Rejected,2023-10
U000497,2023-03-28 19:01:40,68,West,Referral,Verified,2023-03
U000498,2023-10-01 03:42:15,43,East,Organic,Verified,2023-10
U000499,2024-11-07 07:47:37,55,West,Affiliate,Verified,2024-11
U000500,2023-11-07 21:27:14,31,West,Paid Search,Pending,2023-11
U000501,2023-03-25 00:31:44,23,North,Referral,Verified,2023-03
U000502,2024-04-20 21:49:53,64,North,Referral,Verified,2024-04
U000503,2024-12-03 17:00:45,41,South,Social,Verified,2024-12
U000504,2024-09-25 06:26:09,25,West,Referral,Verified,2024-09
U000505,2023-07-20 01:49:10,52,East,Affiliate,Verified,2023-07
U000506,2023-11-28 08:16:24,20,West,Organic,Verified,2023-11
U000507,2024-01-23 15:24:33,41,East,Social,Verified,2024-01
U000508,2023-06-30 22:08:56,55,South,Referral,Verified,2023-06
U000509,2023-07-16 03:29:00,56,North,Referral,Verified,2023-07
U000510,2023-06-22 18:19:28,42,North,Affiliate,Verified,2023-06
U000511,2024-12-27 01:03:51,37,South,Organic,Rejected,2024-12
U000512,2024-06-28 14:10:12,62,East,Organic,Verified,2024-06
U000513,2024-09-05 19:48:13,27,Central,Affiliate,Verified,2024-09
U000514,2024-08-19 02:17:05,21,North,Social,Verified,2024-08
U000515,2024-12-01 04:11:36,26,West,Referral,Verified,2024-12
U000516,2023-03-18 20:28:19,60,North,Paid Search,Verified,2023-03
U000517,2024-10-05 14:12:01,42,West,Organic,Rejected,2024-10
U000518,2023-02-18 14:06:40,19,North,Paid Search,Verified,2023-02
U000519,2023-12-14 01:22:34,26,West,Paid Search,Verified,2023-12
U000520,2024-03-09 22:28:40,19,North,Social,Verified,2024-03
U000521,2023-09-19 05:43:34,61,North,Paid Search,Verified,2023-09
U000522,2023-04-17 16:57:18,42,East,Paid Search,Verified,2023-04
U000523,2023-05-21 09:07:09,21,South,Paid Search,Verified,2023-05
U000524,2024-08-25 00:06:59,29,East,Social,Verified,2024-08
U000525,2023-08-21 16:02:33,50,South,Referral,Verified,2023-08
U000526,2023-08-15 13:03:48,49,Central,Organic,Verified,2023-08
U000527,2024-11-05 01:17:59,61,South,Paid Search,Verified,2024-11
U000528,2023-04-16 00:38:10,19,East,Paid Search,Verified,2023-04
U000529,2024-10-30 03:28:35,21,West,Organic,Verified,2024-10
U000530,2024-11-03 07:24:09,19,West,Referral,Verified,2024-11
U000531,2024-03-12 22:45:53,38,South,Organic,Verified,2024-03
U000532,2023-05-01 20:06:56,56,East,Paid Search,Verified,2023-05
U000533,2023-04-24 18:40:56,53,North,Paid Search,Rejected,2023-04
U000534,2023-07-27 20:17:45,29,East,Paid Search,Verified,2023-07
U000535,2024-02-26 12:19:19,52,South,Paid Search,Verified,2024-02
U000536,2023-04-23 03:18:24,52,West,Referral,Verified,2023-04
U000537,2023-11-29 15:07:36,28,West,Organic,Verified,2023-11
U000538,2023-03-26 07:23:09,57,North,Organic,Verified,2023-03
U000539,2024-01-30 09:46:40,40,North,Referral,Verified,2024-01
U000540,2023-01-16 10:30:47,21,South,Social,Unknown,2023-01
U000541,2024-06-01 14:18:49,38,East,Organic,Verified,2024-06
U000542,2023-02-10 10:31:39,58,South,Organic,Rejected,2023-02
U000543,2023-05-23 05:16:42,54,East,Social,Verified,2023-05
U000544,2023-05-08 11:43:06,32,East,Organic,Verified,2023-05
U000545,2024-08-29 15:00:59,58,Central,Social,Verified,2024-08
U000546,2023-02-08 23:15:05,38,South,Affiliate,Verified,2023-02
U000547,2023-11-10 08:37:45,42,North,Organic,Verified,2023-11
U000548,2024-03-07 12:50:22,22,South,Organic,Verified,2024-03
U000549,2024-01-12 16:14:31,70,East,Social,Verified,2024-01
U000550,2024-05-11 22:07:06,62,South,Organic,Pending,2024-05
U000551,2024-08-09 06:20:06,28,South,Paid Search,Verified,2024-08
U000552,2023-10-15 08:24:20,47,South,Organic,Verified,2023-10
U000553,2024-08-27 14:22:37,59,West,Referral,Verified,2024-08
U000554,2023-08-21 03:12:14,44,Central,Affiliate,Verified,2023-08
U000555,2024-12-19 15:05:09,29,South,Referral,Verified,2024-12
U000556,2024-01-04 07:17:58,69,North,Organic,Verified,2024-01
U000557,2024-06-21 06:57:13,32,South,Referral,Verified,2024-06
U000558,2024-09-30 18:05:11,35,South,Referral,Verified,2024-09
U000559,2024-08-01 15:14:59,37,Central,Organic,Verified,2024-08
U000560,2024-09-13 07:49:33,65,East,Referral,Verified,2024-09
U000561,2024-01-27 15:43:04,44,West,Referral,Pending,2024-01
U000562,2023-02-01 17:40:59,56,Central,Organic,Verified,2023-02
U000563,2023-12-26 22:49:24,65,East,Social,Verified,2023-12
U000564,2023-05-13 11:51:07,67,South,Paid Search,Verified,2023-05
U000565,2024-10-11 01:19:21,63,East,Organic,Verified,2024-10
U000566,2023-06-22 19:46:12,66,South,Organic,Verified,2023-06
U000567,2023-06-16 11:47:00,68,South,Paid Search,Verified,2023-06
U000568,2023-07-02 01:16:13,70,Central,Organic,Verified,2023-07
U000569,2024-04-14 01:45:39,52,South,Organic,Verified,2024-04
U000570,2024-02-21 23:59:45,24,East,Affiliate,Verified,2024-02
U000571,2024-11-23 15:41:31,24,North,Referral,Verified,2024-11
U000572,2023-10-31 20:55:03,60,North,Organic,Verified,2023-10
U000573,2023-07-26 01:30:48,34,East,Referral,Verified,2023-07
U000574,2023-02-05 22:55:55,60,West,Referral,Verified,2023-02
U000575,2023-01-06 03:58:11,67,East,Paid Search,Verified,2023-01
U000576,2023-09-30 17:43:10,52,South,Social,Verified,2023-09
U000577,2024-11-06 20:19:14,58,North,Organic,Verified,2024-11
U000578,2024-01-18 08:09:05,32,East,Organic,Verified,2024-01
U000579,2024-10-14 06:57:15,41,East,Organic,Verified,2024-10
U000580,2023-03-16 05:17:30,69,West,Organic,Verified,2023-03
U000581,2023-03-10 02:59:02,61,East,Paid Search,Verified,2023-03
U000582,2024-08-31 10:11:37,28,Central,Organic,Verified,2024-08
U000583,2023-03-19 22:07:13,67,West,Paid Search,Verified,2023-03
U000584,2023-02-07 22:22:18,44,South,Social,Verified,2023-02
U000585,2023-10-22 23:42:14,62,East,Affiliate,Pending,2023-10
U000586,2024-11-06 03:13:46,45,West,Referral,Verified,2024-11
U000587,2024-05-18 05:59:48,50,Central,Referral,Verified,2024-05
U000588,2023-03-14 08:27:44,26,South,Paid Search,Rejected,2023-03
U000589,2024-09-03 02:32:09,35,East,Paid Search,Verified,2024-09
U000590,2024-09-07 19:25:59,56,South,Paid Search,Rejected,2024-09
U000591,2024-08-07 12:12:12,62,West,Organic,Verified,2024-08
U000592,2024-10-20 22:28:59,22,Central,Organic,Verified,2024-10
U000593,2023-06-25 02:39:46,22,Central,Paid Search,Verified,2023-06
U000594,2024-12-16 02:04:41,54,North,Paid Search,Verified,2024-12
U000595,2023-08-23 02:35:57,41,North,Organic,Verified,2023-08
U000596,2024-08-08 11:29:36,62,West,Organic,Verified,2024-08
U000597,2024-02-27 22:28:01,21,East,Affiliate,Verified,2024-02
U000598,2024-07-23 00:26:47,36,Central,Organic,Verified,2024-07
U000599,2024-04-03 07:23:46,19,South,Paid Search,Rejected,2024-04
U000600,2024-04-14 00:18:25,55,West,Organic,Rejected,2024-04
U000601,2024-03-25 21:17:50,63,West,Organic,Verified,2024-03
U000602,2024-07-22 16:00:58,26,North,Referral,Verified,2024-07
U000603,2024-06-23 12:01:57,35,North,Organic,Verified,2024-06
U000604,2023-04-09 05:21:16,62,West,Organic,Verified,2023-04
U000605,2024-08-26 00:28:53,20,North,Social,Rejected,2024-08
U000606,2024-01-27 07:54:43,68,West,Paid Search,Verified,2024-01
U000607,2023-08-24 20:25:17,65,East,Referral,Verified,2023-08
U000608,2024-01-11 09:11:04,26,East,Referral,Verified,2024-01
U000609,2024-12-06 21:33:01,25,South,Organic,Verified,2024-12
U000610,2024-09-18 00:39:50,54,Central,Paid Search,Rejected,2024-09
U000611,2024-08-31 14:23:52,18,West,Paid Search,Rejected,2024-08
U000612,2023-12-04 20:14:41,44,West,Organic,Verified,2023-12
U000613,2024-07-26 10:05:42,21,West,Organic,Verified,2024-07
U000614,2023-10-09 02:46:04,46,East,Referral,Rejected,2023-10
U000615,2024-05-15 21:37:09,36,Central,Organic,Verified,2024-05
U000616,2024-04-11 21:08:54,55,East,Organic,Verified,2024-04
U000617,2023-07-02 08:28:23,64,East,Paid Search,Verified,2023-07
U000618,2023-07-14 12:26:14,43,Unknown,Paid Search,Verified,2023-07
U000619,2023-02-14 15:03:09,52,South,Referral,Pending,2023-02
U000620,2023-04-13 00:44:33,49,West,Organic,Pending,2023-04
U000621,2023-11-13 12:59:55,70,South,Referral,Pending,2023-11
U000622,2023-12-15 20:24:35,30,West,Affiliate,Verified,2023-12
U000623,2023-05-01 12:54:54,30,Central,Paid Search,Rejected,2023-05
U000624,2023-11-01 07:54:06,38,South,Affiliate,Verified,2023-11
U000625,2024-03-17 01:11:24,57,North,Paid Search,Verified,2024-03
U000626,2023-06-19 18:37:31,63,West,Paid Search,Verified,2023-06
U000627,2023-09-04 21:54:37,32,North,Paid Search,Verified,2023-09
U000628,2023-09-26 06:48:24,23,West,Paid Search,Pending,2023-09
U000629,2024-01-04 16:32:38,50,East,Affiliate,Pending,2024-01
U000630,2023-09-25 11:11:44,49,East,Organic,Pending,2023-09
U000631,2024-06-21 23:16:10,37,East,Organic,Verified,2024-06
U000632,2023-08-28 01:43:20,27,East,Social,Verified,2023-08
U000633,2023-11-13 17:52:16,63,South,Organic,Verified,2023-11
U000634,2023-10-05 00:12:38,62,South,Referral,Verified,2023-10
U000635,2023-05-14 12:41:05,57,South,Organic,Verified,2023-05
U000636,2024-05-15 14:13:24,48,Central,Social,Verified,2024-05
U000637,2023-06-21 21:01:00,31,North,Organic,Verified,2023-06
U000638,2024-08-01 17:00:51,39,South,Referral,Verified,2024-08
U000639,2024-11-23 15:59:27,21,North,Paid Search,Pending,2024-11
U000640,2024-05-04 17:10:19,31,South,Social,Verified,2024-05
U000641,2024-10-30 22:25:02,41,North,Social,Verified,2024-10
U000642,2024-09-15 13:25:11,41,West,Affiliate,Pending,2024-09
U000643,2023-12-18 01:33:02,22,North,Organic,Verified,2023-12
U000644,2024-07-16 07:29:02,68,West,Paid Search,Verified,2024-07
U000645,2023-08-28 16:53:17,32,South,Affiliate,Verified,2023-08
U000646,2023-12-03 03:54:30,44,East,Referral,Verified,2023-12
U000647,2024-01-26 20:49:03,42,North,Affiliate,Verified,2024-01
U000648,2024-12-02 03:50:15,42,West,Affiliate,Verified,2024-12
U000649,2024-09-11 10:46:47,62,Central,Organic,Verified,2024-09
U000650,2023-12-24 03:42:43,57,North,Organic,Verified,2023-12
U000651,2024-04-21 09:19:48,63,Central,Organic,Verified,2024-04
U000652,2023-05-28 17:17:09,38,South,Referral,Pending,2023-05
U000653,2024-08-10 04:56:41,32,East,Paid Search,Verified,2024-08
U000654,2024-02-08 17:13:30,40,West,Organic,Pending,2024-02
U000655,2024-01-24 21:17:39,47,North,Referral,Verified,2024-01
U000656,2024-07-13 09:17:14,35,South,Organic,Verified,2024-07
U000657,2024-04-07 00:43:00,42,North,Paid Search,Verified,2024-04
U000658,2023-02-22 21:37:23,25,West,Paid Search,Verified,2023-02
U000659,2023-07-30 08:29:10,48,South,Paid Search,Verified,2023-07
U000660,2023-05-10 00:06:58,55,Central,Organic,Verified,2023-05
U000661,2024-06-20 11:19:41,45,South,Referral,Verified,2024-06
U000662,2023-01-26 15:46:42,64,Central,Affiliate,Verified,2023-01
U000663,2023-05-28 18:07:42,70,North,Referral,Verified,2023-05
U000664,2024-03-12 03:14:13,65,East,Social,Pending,2024-03
U000665,2024-05-22 04:51:47,22,South,Organic,Verified,2024-05
U000666,2024-01-03 09:54:06,64,North,Organic,Verified,2024-01
U000667,2024-09-20 07:47:53,35,North,Organic,Verified,2024-09
U000668,2024-11-01 19:49:49,41,West,Referral,Verified,2024-11
U000669,2023-04-07 10:26:30,39,North,Organic,Verified,2023-04
U000670,2024-11-26 07:59:39,33,East,Social,Verified,2024-11
U000671,2024-03-24 11:55:58,64,Central,Referral,Pending,2024-03
U000672,2024-04-09 10:33:34,51,South,Affiliate,Verified,2024-04
U000673,2023-03-11 10:04:39,69,North,Paid Search,Verified,2023-03
U000674,2024-03-29 23:11:43,68,North,Referral,Verified,2024-03
U000675,2024-06-13 18:32:16,40,North,Paid Search,Pending,2024-06
U000676,2024-02-28 23:27:38,56,East,Paid Search,Pending,2024-02
U000677,2023-03-03 16:19:16,44,West,Referral,Verified,2023-03
U000678,2024-01-17 22:56:41,44,South,Organic,Verified,2024-01
U000679,2024-11-14 05:39:56,57,North,Social,Pending,2024-11
U000680,2024-06-12 02:15:26,54,East,Referral,Verified,2024-06
U000681,2023-04-11 07:23:12,66,South,Referral,Verified,2023-04
U000682,2024-12-01 18:07:21,58,East,Organic,Rejected,2024-12
U000683,2024-11-30 23:34:54,50,Central,Organic,Verified,2024-11
U000684,2023-05-04 15:48:34,66,South,Organic,Rejected,2023-05
U000685,2024-08-07 15:29:26,23,East,Referral,Verified,2024-08
U000686,2023-10-24 21:41:01,58,West,Organic,Verified,2023-10
U000687,2024-03-09 09:18:31,38,West,Social,Verified,2024-03
U000688,2023-11-21 23:39:50,40,West,Social,Verified,2023-11
U000689,2024-07-25 07:34:27,59,West,Organic,Pending,2024-07
U000690,2024-12-28 13:28:50,32,East,Referral,Verified,2024-12
U000691,2024-08-03 10:24:43,64,East,Organic,Pending,2024-08
U000692,2024-11-10 21:37:38,44,West,Paid Search,Verified,2024-11
U000693,2024-11-21 14:23:38,36,West,Organic,Rejected,2024-11
U000694,2023-03-07 18:38:49,35,West,Affiliate,Verified,2023-03
U000695,2023-07-04 23:16:34,40,South,Social,Verified,2023-07
U000696,2024-06-10 22:55:37,67,West,Organic,Verified,2024-06
U000697,2024-03-06 18:07:46,23,North,Organic,Verified,2024-03
U000698,2023-02-06 14:33:39,44,North,Paid Search,Verified,2023-02
U000699,2023-03-11 09:15:42,62,South,Paid Search,Pending,2023-03
U000700,2024-01-15 23:59:25,43,South,Organic,Rejected,2024-01
U000701,2024-03-25 19:13:23,47,West,Affiliate,Verified,2024-03
U000702,2023-05-03 10:26:34,36,North,Social,Verified,2023-05
U000703,2023-05-06 01:01:25,25,West,Paid Search,Verified,2023-05
U000704,2023-04-05 10:02:26,51,East,Affiliate,Pending,2023-04
U000705,2024-02-17 09:56:04,66,North,Referral,Verified,2024-02
U000706,2023-01-06 17:35:44,45,South,Referral,Verified,2023-01
U000707,2024-02-22 20:58:57,40,East,Affiliate,Verified,2024-02
U000708,2023-12-14 10:16:12,24,West,Paid Search,Rejected,2023-12
U000709,2023-12-07 04:03:35,68,South,Paid Search,Verified,2023-12
U000710,2024-05-10 20:55:12,64,North,Organic,Verified,2024-05
U000711,2024-01-17 12:30:31,65,South,Referral,Verified,2024-01
U000712,2024-06-15 06:09:29,37,North,Organic,Rejected,2024-06
U000713,2024-07-11 15:56:16,51,North,Organic,Verified,2024-07
U000714,2024-11-02 16:27:46,40,Central,Paid Search,Pending,2024-11
