user_id,signup_date,age,region,acquisition_channel,kyc_status,signup_month,transaction_count,successful_transactions,total_spend,first_transaction_date,last_transaction_date,active_months,days_since_last_transaction,avg_transaction_amount,engagement_segment
U000151,2024-09-16 15:21:12,54,North,Organic,Pending,2024-09,4.0,3.0,543.95,2023-04-11 02:34:07,2024-06-17 04:17:53,4.0,286.0,135.9875,At Risk
U000152,2023-07-25 09:50:44,60,East,Organic,Rejected,2023-07,7.0,4.0,1218.8999999999999,2023-05-18 15:36:51,2024-09-20 07:55:13,6.0,191.0,174.1285714285714,At Risk
U000153,2024-10-31 21:15:55,45,North,Organic,Pending,2024-10,5.0,5.0,459.18,2023-02-21 12:18:18,2024-11-02 06:18:45,5.0,148.0,91.836,Occasional
U000154,2023-08-03 07:45:45,44,West,Organic,Verified,2023-08,5.0,4.0,468.05,2023-02-25 21:42:35,2024-10-17 04:08:23,4.0,164.0,93.61,Occasional
U000155,2023-11-14 01:13:49,23,North,Referral,Rejected,2023-11,5.0,5.0,517.63,2023-08-31 23:49:40,2024-11-30 00:16:28,5.0,120.0,103.526,Occasional
U000156,2024-04-28 04:46:38,30,North,Organic,Verified,2024-04,7.0,6.0,537.2,2023-05-31 11:26:53,2024-08-24 20:32:51,7.0,218.0,76.74285714285715,At Risk
U000157,2023-04-03 04:26:18,63,East,Social,Pending,2023-04,4.0,4.0,360.35,2023-03-22 02:40:06,2024-12-22 21:04:24,4.0,98.0,90.0875,Occasional
U000158,2024-02-11 15:12:11,36,Central,Referral,Verified,2024-02,4.0,4.0,864.0699999999999,2023-04-28 04:27:13,2024-06-11 17:17:14,4.0,292.0,216.01749999999998,At Risk
U000159,2024-01-04 15:52:17,19,South,Organic,Verified,2024-01,1.0,1.0,259.22,2023-02-03 06:41:18,2023-02-03 06:41:18,1.0,786.0,259.22,At Risk
U000160,2024-07-26 05:53:47,56,East,Paid Search,Verified,2024-07,2.0,2.0,286.99,2023-02-02 00:56:45,2024-05-20 21:11:30,2.0,314.0,143.495,At Risk
U000161,2024-12-28 03:47:34,54,East,Paid Search,Verified,2024-12,4.0,4.0,381.01,2023-01-17 16:06:09,2023-11-04 03:37:23,4.0,512.0,95.2525,At Risk
U000162,2024-04-29 22:46:23,21,West,Paid Search,Verified,2024-04,4.0,4.0,729.4700000000001,2023-07-06 18:26:17,2024-05-28 08:12:26,3.0,306.0,182.36750000000004,At Risk
U000163,2023-10-26 16:56:47,20,South,Paid Search,Pending,2023-10,7.0,4.0,993.96,2023-01-30 05:36:05,2024-09-24 02:48:57,6.0,187.0,141.99428571428572,At Risk
U000164,2023-10-24 15:53:52,24,East,Organic,Verified,2023-10,4.0,4.0,415.31,2024-06-20 09:49:38,2025-03-21 13:50:28,3.0,9.0,103.8275,Occasional
U000165,2023-11-02 02:38:13,20,Central,Organic,Pending,2023-11,6.0,5.0,610.1,2023-03-26 09:23:27,2025-02-06 23:02:37,6.0,52.0,101.68333333333334,Engaged
U000166,2024-08-17 05:38:13,50,South,Organic,Verified,2024-08,1.0,1.0,123.43,2023-03-14 12:57:36,2023-03-14 12:57:36,1.0,747.0,123.43,At Risk
U000167,2023-08-23 11:41:58,25,South,Organic,Verified,2023-08,5.0,5.0,197.55,2023-04-28 22:29:28,2024-04-21 07:37:04,4.0,343.0,39.510000000000005,At Risk
U000168,2023-05-02 21:21:55,50,Central,Referral,Verified,2023-05,4.0,4.0,316.03,2023-02-20 18:34:44,2025-02-26 14:14:18,4.0,32.0,79.0075,Occasional
U000169,2023-09-02 00:47:09,27,South,Social,Verified,2023-09,3.0,3.0,128.59,2023-10-11 02:37:44,2025-03-18 21:57:28,3.0,12.0,42.86333333333334,Occasional
U000170,2023-01-17 13:54:55,69,South,Referral,Verified,2023-01,3.0,3.0,450.96000000000004,2023-06-25 17:35:07,2023-12-13 00:10:19,3.0,473.0,150.32000000000002,At Risk
U000171,2023-03-19 11:37:04,56,South,Social,Verified,2023-03,3.0,3.0,293.35,2024-04-23 03:49:01,2024-10-18 15:52:10,3.0,163.0,97.78333333333335,Occasional
U000172,2023-03-07 17:38:18,37,West,Paid Search,Pending,2023-03,6.0,6.0,749.56,2023-10-19 02:09:04,2025-02-28 23:39:42,6.0,29.0,124.92666666666666,Engaged
U000173,2024-07-17 05:35:53,40,Central,Organic,Verified,2024-07,6.0,5.0,437.12,2024-01-01 22:26:05,2024-12-10 19:18:09,5.0,110.0,72.85333333333334,Occasional
U000174,2024-06-11 07:44:08,21,East,Affiliate,Verified,2024-06,2.0,1.0,559.04,2024-02-15 00:43:38,2024-11-05 08:32:52,2.0,145.0,279.52,Occasional
U000175,2024-05-23 15:25:27,20,East,Organic,Verified,2024-05,3.0,3.0,335.48,2024-06-17 21:42:45,2025-01-27 23:47:42,3.0,61.0,111.82666666666667,Occasional
U000176,2023-12-04 04:05:20,46,South,Organic,Verified,2023-12,4.0,3.0,883.8,2023-06-22 10:49:34,2024-11-04 22:05:17,4.0,146.0,220.95,Occasional
U000177,2024-06-07 10:51:54,19,North,Social,Pending,2024-06,4.0,4.0,327.27,2023-02-03 19:32:22,2024-12-15 14:00:30,4.0,105.0,81.8175,Occasional
U000178,2023-04-28 17:28:53,51,North,Referral,Verified,2023-04,2.0,1.0,243.43,2023-07-18 18:38:21,2024-09-08 00:00:04,2.0,203.0,121.715,At Risk
U000179,2024-10-19 10:53:30,38,North,Social,Pending,2024-10,3.0,3.0,246.10000000000002,2023-01-03 22:10:46,2023-06-29 00:00:56,2.0,640.0,82.03333333333335,At Risk
U000180,2024-01-01 18:18:16,25,North,Organic,Verified,2024-01,6.0,5.0,660.3,2023-08-06 22:40:57,2025-03-17 04:05:52,4.0,13.0,110.05,Engaged
U000181,2024-11-15 18:39:37,46,West,Referral,Verified,2024-11,4.0,3.0,297.11,2023-01-04 02:28:57,2024-11-23 17:07:44,3.0,127.0,74.2775,Occasional
U000182,2023-04-22 04:30:28,47,North,Organic,Verified,2023-04,3.0,3.0,301.03999999999996,2023-10-05 07:01:31,2024-06-09 06:51:55,3.0,294.0,100.34666666666665,At Risk
U000183,2023-12-30 01:13:22,57,North,Paid Search,Verified,2023-12,3.0,3.0,1521.6799999999998,2023-04-17 12:32:18,2025-01-22 13:18:44,3.0,67.0,507.22666666666663,Occasional
U000184,2024-05-23 07:31:58,28,South,Social,Verified,2024-05,3.0,2.0,269.58,2023-01-24 04:48:09,2023-10-15 05:07:49,3.0,532.0,89.86,At Risk
U000185,2023-12-28 19:21:54,47,South,Paid Search,Verified,2023-12,2.0,2.0,287.54,2024-03-24 20:31:14,2025-01-21 20:24:35,2.0,68.0,143.77,Occasional
U000186,2023-11-22 16:39:28,62,North,Referral,Verified,2023-11,4.0,4.0,211.42000000000002,2023-10-28 06:29:11,2024-09-27 20:32:02,4.0,184.0,52.855000000000004,At Risk
U000187,2023-05-02 08:04:15,32,North,Social,Pending,2023-05,4.0,4.0,440.01,2023-04-29 03:12:58,2024-05-08 23:10:31,4.0,326.0,110.0025,At Risk
U000188,2023-10-06 03:29:30,62,South,Affiliate,Pending,2023-10,5.0,4.0,386.85,2023-05-19 16:39:57,2024-10-08 06:43:47,5.0,173.0,77.37,Occasional
U000189,2023-06-24 07:11:05,56,East,Organic,Verified,2023-06,2.0,1.0,131.48,2023-03-13 12:16:47,2023-12-12 20:55:27,2.0,474.0,65.74,At Risk
U000190,2023-08-09 02:29:30,40,West,Paid Search,Verified,2023-08,6.0,5.0,1103.74,2023-07-23 05:37:42,2024-12-15 12:38:50,5.0,105.0,183.95666666666668,Occasional
U000191,2024-05-14 02:26:08,64,West,Social,Rejected,2024-05,3.0,3.0,426.93,2023-09-28 12:01:00,2024-06-22 11:10:42,3.0,281.0,142.31,At Risk
U000192,2024-04-05 02:33:03,69,West,Paid Search,Verified,2024-04,6.0,5.0,604.97,2023-02-25 04:53:31,2024-11-29 00:58:25,6.0,121.0,100.82833333333333,Occasional
U000193,2024-03-19 06:04:53,30,East,Paid Search,Verified,2024-03,5.0,4.0,560.81,2023-06-19 16:42:12,2024-12-21 11:20:42,5.0,99.0,112.16199999999999,Occasional
U000194,2023-09-22 02:57:24,69,Central,Organic,Verified,2023-09,3.0,3.0,505.94,2024-08-17 18:36:23,2025-02-06 04:53:21,3.0,52.0,168.64666666666668,Occasional
U000195,2024-12-01 13:48:50,18,East,Organic,Verified,2024-12,6.0,4.0,1052.24,2023-01-26 06:38:05,2025-03-04 19:11:25,6.0,26.0,175.37333333333333,Engaged
U000196,2023-03-05 23:37:35,24,East,Social,Verified,2023-03,3.0,3.0,162.20000000000002,2023-09-04 08:51:11,2024-08-30 01:52:22,3.0,212.0,54.06666666666667,At Risk
U000197,2023-09-08 02:11:25,20,South,Paid Search,Verified,2023-09,5.0,4.0,381.21000000000004,2023-02-11 19:35:45,2024-11-21 14:49:49,5.0,129.0,76.242,Occasional
U000198,2023-03-28 03:27:48,37,South,Affiliate,Verified,2023-03,3.0,2.0,231.66,2023-04-30 08:11:46,2024-05-04 16:18:11,3.0,330.0,77.22,At Risk
U000199,2023-09-05 10:17:43,67,South,Organic,Verified,2023-09,3.0,3.0,334.21999999999997,2023-01-14 04:19:38,2024-03-29 03:13:09,3.0,366.0,111.40666666666665,At Risk
U000200,2024-12-03 04:26:49,49,North,Organic,Verified,2024-12,1.0,1.0,24.9,2023-07-15 14:55:53,2023-07-15 14:55:53,1.0,624.0,24.9,At Risk
U000201,2023-09-25 08:56:13,50,West,Paid Search,Verified,2023-09,3.0,3.0,333.4,2023-11-28 14:45:47,2024-10-24 01:54:18,3.0,157.0,111.13333333333333,Occasional
U000202,2024-10-25 06:20:01,22,North,Affiliate,Pending,2024-10,2.0,1.0,942.6600000000001,2024-03-16 02:26:21,2024-11-08 23:57:26,2.0,141.0,471.33000000000004,Occasional
U000203,2023-12-28 09:33:01,45,West,Organic,Verified,2023-12,1.0,1.0,133.55,2023-04-04 08:05:45,2023-04-04 08:05:45,1.0,726.0,133.55,At Risk
U000204,2024-05-25 18:52:08,38,Central,Organic,Verified,2024-05,6.0,5.0,765.0699999999999,2023-01-16 21:05:35,2025-01-26 16:59:37,6.0,63.0,127.51166666666666,Engaged
U000205,2023-11-30 21:57:15,43,East,Paid Search,Verified,2023-11,5.0,4.0,559.1,2023-07-22 05:04:27,2024-10-02 22:19:10,4.0,179.0,111.82000000000001,Occasional
U000206,2023-07-14 02:02:30,31,North,Organic,Verified,2023-07,6.0,4.0,1092.73,2023-01-18 15:40:54,2025-01-18 09:13:40,6.0,71.0,182.12166666666667,Engaged
U000207,2024-07-11 21:18:00,28,South,Paid Search,Verified,2024-07,4.0,2.0,588.96,2023-06-12 08:37:18,2025-03-15 07:40:17,4.0,15.0,147.24,Occasional
U000208,2024-12-08 11:58:12,68,South,Paid Search,Verified,2024-12,4.0,3.0,642.94,2023-01-03 03:37:40,2024-02-26 01:23:41,3.0,398.0,160.735,At Risk
U000209,2023-07-12 08:57:20,47,Central,Organic,Verified,2023-07,6.0,5.0,867.03,2023-09-21 22:16:09,2025-03-27 06:40:37,6.0,3.0,144.505,Engaged
U000210,2024-07-22 11:42:57,39,West,Referral,Unknown,2024-07,7.0,7.0,1330.05,2023-03-18 18:47:29,2025-03-19 13:33:24,7.0,11.0,190.00714285714284,Engaged
U000211,2023-07-10 15:10:22,21,West,Organic,Verified,2023-07,3.0,3.0,219.39,2023-07-28 15:32:12,2025-03-13 10:02:04,3.0,17.0,73.13,Occasional
U000212,2024-06-07 07:54:58,58,East,Referral,Verified,2024-06,5.0,5.0,602.65,2023-04-24 06:53:46,2024-12-15 20:44:55,4.0,105.0,120.53,Occasional
U000213,2024-07-29 23:23:41,43,West,Affiliate,Verified,2024-07,3.0,3.0,940.4,2023-01-26 22:39:22,2025-02-23 08:40:58,3.0,35.0,313.46666666666664,Occasional
U000214,2023-11-25 00:48:48,38,West,Affiliate,Pending,2023-11,1.0,0.0,30.23,2023-08-16 12:32:42,2023-08-16 12:32:42,1.0,592.0,30.23,At Risk
U000215,2024-06-21 22:49:52,53,North,Referral,Verified,2024-06,4.0,4.0,770.38,2023-05-01 10:27:25,2025-01-18 19:00:06,4.0,71.0,192.595,Occasional
U000216,2023-07-18 17:40:19,24,North,Paid Search,Verified,2023-07,4.0,4.0,308.42,2023-08-16 08:18:41,2025-03-07 19:19:10,4.0,23.0,77.105,Occasional
U000217,2023-02-27 20:31:17,46,North,Organic,Verified,2023-02,3.0,2.0,185.92000000000002,2024-02-18 20:32:41,2024-08-08 10:42:03,3.0,234.0,61.973333333333336,At Risk
U000218,2023-03-12 08:46:10,63,East,Paid Search,Verified,2023-03,6.0,6.0,452.18,2023-08-04 22:17:23,2025-02-02 14:11:43,5.0,56.0,75.36333333333333,Engaged
U000219,2023-11-23 07:51:20,42,Central,Organic,Verified,2023-11,4.0,4.0,409.58,2023-07-31 01:27:26,2024-03-03 17:19:36,4.0,392.0,102.395,At Risk
U000220,2024-10-20 21:35:38,18,East,Referral,Verified,2024-10,3.0,2.0,308.59000000000003,2023-03-20 22:06:25,2024-10-07 13:49:14,3.0,174.0,102.86333333333334,Occasional
U000221,2023-04-04 03:08:47,30,East,Organic,Pending,2023-04,6.0,5.0,1745.2599999999998,2023-05-17 13:06:53,2025-01-30 05:30:56,6.0,59.0,290.8766666666666,Engaged
U000222,2023-11-29 17:12:02,20,Central,Paid Search,Pending,2023-11,3.0,3.0,1719.1899999999998,2024-05-17 02:07:03,2025-01-24 15:56:49,3.0,65.0,573.0633333333333,Occasional
U000223,2024-05-28 22:38:30,44,North,Paid Search,Pending,2024-05,5.0,4.0,901.9399999999999,2023-04-28 08:27:13,2025-01-25 21:25:13,5.0,64.0,180.38799999999998,Engaged
U000224,2023-05-28 17:24:22,37,North,Referral,Verified,2023-05,3.0,2.0,338.87,2024-06-12 17:52:51,2025-03-28 14:10:38,3.0,2.0,112.95666666666666,Occasional
U000225,2024-06-10 18:43:09,25,Central,Paid Search,Verified,2024-06,4.0,4.0,351.56,2023-02-03 06:50:35,2024-07-01 21:24:46,4.0,272.0,87.89,At Risk
U000226,2023-08-12 08:21:36,54,Central,Paid Search,Verified,2023-08,3.0,2.0,235.85000000000002,2023-08-16 19:34:30,2024-10-09 08:40:25,3.0,172.0,78.61666666666667,Occasional
U000227,2024-08-13 07:44:10,27,West,Referral,Verified,2024-08,3.0,1.0,255.39999999999998,2023-08-27 19:26:21,2024-11-18 00:20:36,3.0,132.0,85.13333333333333,Occasional
U000228,2024-02-27 19:55:36,36,South,Social,Verified,2024-02,6.0,5.0,733.89,2023-01-24 11:21:36,2024-08-20 17:45:20,5.0,222.0,122.315,At Risk
U000229,2024-02-04 05:48:55,70,Central,Referral,Verified,2024-02,4.0,3.0,1252.8700000000001,2023-03-08 09:28:01,2024-12-03 17:16:43,4.0,117.0,313.21750000000003,Occasional
U000230,2023-05-10 01:03:32,21,West,Organic,Verified,2023-05,2.0,1.0,225.90999999999997,2023-12-01 16:44:12,2025-03-11 06:59:17,2.0,19.0,112.95499999999998,Occasional
U000231,2023-12-05 03:22:03,31,West,Affiliate,Verified,2023-12,3.0,2.0,188.41,2023-02-26 00:20:44,2024-04-30 13:18:25,3.0,334.0,62.803333333333335,At Risk
U000232,2024-09-17 07:52:56,34,North,Organic,Verified,2024-09,3.0,3.0,371.4,2023-02-14 05:06:24,2025-01-16 10:32:56,3.0,73.0,123.8,Occasional
U000233,2023-01-15 06:03:37,44,East,Organic,Verified,2023-01,3.0,3.0,175.63,2023-03-22 15:53:39,2024-06-13 22:16:54,3.0,290.0,58.54333333333333,At Risk
U000234,2024-07-07 17:15:43,30,West,Organic,Pending,2024-07,2.0,2.0,301.69,2023-02-23 08:05:23,2023-11-15 20:57:56,2.0,501.0,150.845,At Risk
U000235,2023-12-26 17:11:49,69,Central,Paid Search,Verified,2023-12,3.0,2.0,348.58000000000004,2023-04-15 18:00:25,2024-03-03 20:45:54,3.0,392.0,116.19333333333334,At Risk
U000236,2024-06-09 04:59:27,18,East,Referral,Verified,2024-06,2.0,2.0,228.18,2024-03-10 21:08:33,2025-01-24 13:49:33,2.0,65.0,114.09,Occasional
U000237,2024-04-29 04:58:52,68,East,Paid Search,Pending,2024-04,6.0,6.0,318.77,2023-01-27 02:32:50,2025-02-16 01:22:22,6.0,42.0,53.12833333333333,Engaged
U000238,2023-11-12 10:16:12,46,West,Affiliate,Verified,2023-11,4.0,4.0,304.1,2024-03-30 06:05:53,2024-12-09 02:39:30,3.0,111.0,76.025,Occasional
U000239,2023-08-14 07:50:57,44,East,Paid Search,Pending,2023-08,4.0,3.0,257.01,2023-01-29 22:39:07,2024-08-03 17:05:12,4.0,239.0,64.2525,At Risk
U000240,2024-04-02 22:27:03,24,South,Organic,Verified,2024-04,7.0,6.0,1789.45,2023-07-25 17:40:51,2025-03-25 11:30:21,6.0,5.0,255.6357142857143,Engaged
U000241,2023-04-13 08:43:45,23,North,Paid Search,Rejected,2023-04,1.0,1.0,24.22,2024-12-25 23:34:10,2024-12-25 23:34:10,1.0,94.0,24.22,Occasional
U000242,2024-03-02 09:23:47,33,North,Referral,Verified,2024-03,3.0,3.0,228.76000000000002,2023-10-14 23:23:29,2024-09-09 01:48:28,2.0,202.0,76.25333333333334,At Risk
U000243,2023-03-11 03:03:03,35,West,Paid Search,Verified,2023-03,3.0,3.0,362.08,2023-06-23 14:56:02,2024-09-11 13:14:53,3.0,200.0,120.69333333333333,At Risk
U000244,2024-04-19 09:18:44,51,North,Paid Search,Verified,2024-04,3.0,3.0,610.74,2023-12-15 02:07:36,2025-03-30 06:16:00,2.0,0.0,203.58,Occasional
U000245,2024-04-03 23:37:02,34,North,Paid Search,Verified,2024-04,5.0,4.0,514.76,2023-05-15 23:13:36,2025-01-31 04:34:37,5.0,58.0,102.952,Engaged
U000246,2023-03-03 15:27:52,56,Central,Paid Search,Verified,2023-03,3.0,3.0,367.08,2023-04-12 14:24:38,2024-12-28 06:36:04,3.0,92.0,122.36,Occasional
U000247,2024-07-06 23:11:16,33,West,Organic,Verified,2024-07,4.0,3.0,505.18,2023-02-15 21:25:24,2024-10-05 18:45:01,4.0,176.0,126.295,Occasional
U000248,2023-10-31 12:56:44,31,North,Affiliate,Rejected,2023-10,9.0,5.0,1149.73,2023-03-31 20:42:18,2025-03-13 09:18:20,9.0,17.0,127.74777777777778,Engaged
U000249,2024-07-28 10:15:02,32,South,Organic,Verified,2024-07,2.0,1.0,234.78,2023-01-05 00:24:15,2023-11-14 15:51:56,2.0,502.0,117.39,At Risk
U000250,2023-01-31 09:04:49,35,West,Organic,Verified,2023-01,3.0,3.0,534.72,2023-06-09 22:54:55,2024-05-13 03:39:52,3.0,321.0,178.24,At Risk
U000251,2023-05-12 00:04:40,62,South,Referral,Verified,2023-05,5.0,5.0,598.3100000000001,2023-06-20 16:27:21,2024-12-29 19:24:01,5.0,91.0,119.662,Occasional
U000252,2023-12-27 14:43:08,31,East,Affiliate,Verified,2023-12,6.0,6.0,366.32,2023-02-03 14:52:12,2025-01-16 23:41:44,5.0,72.0,61.053333333333335,Engaged
U000253,2023-05-18 09:42:18,32,South,Referral,Verified,2023-05,4.0,2.0,662.56,2023-02-22 09:26:29,2024-08-18 17:16:48,3.0,224.0,165.64,At Risk
U000254,2023-08-29 19:10:06,68,North,Paid Search,Verified,2023-08,7.0,4.0,854.48,2023-03-14 07:11:15,2024-12-01 21:56:22,7.0,119.0,122.06857142857143,Occasional
U000255,2024-04-27 05:41:42,52,West,Social,Verified,2024-04,4.0,4.0,670.17,2023-10-17 17:51:10,2025-02-10 05:31:17,4.0,48.0,167.5425,Occasional
U000256,2023-04-16 12:03:49,28,North,Paid Search,Verified,2023-04,5.0,4.0,778.92,2023-02-02 00:53:58,2025-01-10 05:43:33,5.0,79.0,155.784,Engaged
U000257,2024-05-09 17:21:19,64,East,Paid Search,Verified,2024-05,4.0,3.0,503.39,2023-03-30 18:14:14,2024-02-16 17:26:43,4.0,408.0,125.8475,At Risk
U000258,2023-03-17 11:37:11,27,North,Referral,Verified,2023-03,8.0,7.0,1179.3899999999999,2023-03-11 08:28:25,2024-12-10 17:49:37,7.0,110.0,147.42374999999998,Occasional
U000259,2023-05-08 21:14:39,26,North,Paid Search,Verified,2023-05,4.0,3.0,1518.41,2023-03-19 05:54:50,2024-11-27 08:19:59,4.0,123.0,379.6025,Occasional
U000260,2024-03-04 23:31:58,41,North,Paid Search,Rejected,2024-03,6.0,5.0,801.29,2023-12-01 00:33:40,2025-03-06 03:00:58,3.0,24.0,133.54833333333332,Engaged
U000261,2024-08-02 05:49:34,54,Central,Social,Pending,2024-08,3.0,3.0,524.46,2023-08-29 23:33:40,2025-03-13 17:09:40,3.0,17.0,174.82000000000002,Occasional
U000262,2023-05-05 12:47:19,28,North,Organic,Verified,2023-05,4.0,4.0,329.69,2023-04-13 10:51:12,2024-12-06 12:22:04,3.0,114.0,82.4225,Occasional
U000263,2023-08-07 23:52:25,57,South,Organic,Pending,2023-08,3.0,2.0,224.57999999999998,2023-04-25 08:28:53,2024-10-20 09:31:39,3.0,161.0,74.86,Occasional
U000264,2024-11-06 08:06:16,26,North,Paid Search,Verified,2024-11,9.0,9.0,2265.21,2023-01-12 16:38:18,2024-12-16 17:06:01,8.0,104.0,251.69,Occasional
U000265,2024-12-23 11:15:29,59,West,Paid Search,Verified,2024-12,7.0,6.0,895.43,2023-04-03 04:26:12,2025-03-24 07:48:25,6.0,6.0,127.91857142857143,Engaged
U000266,2024-02-29 04:11:28,23,South,Referral,Pending,2024-02,3.0,2.0,1181.72,2023-06-16 18:51:08,2024-02-20 00:26:50,3.0,404.0,393.9066666666667,At Risk
U000267,2023-11-23 08:06:30,42,Central,Paid Search,Verified,2023-11,3.0,1.0,678.11,2023-09-04 05:02:45,2025-03-10 01:39:12,3.0,20.0,226.03666666666666,Occasional
U000268,2023-09-11 05:09:32,51,West,Referral,Verified,2023-09,1.0,1.0,229.79,2024-04-07 20:02:12,2024-04-07 20:02:12,1.0,357.0,229.79,At Risk
U000269,2024-03-23 02:09:27,32,East,Social,Verified,2024-03,2.0,0.0,218.45,2024-05-13 11:14:38,2024-10-19 20:14:30,2.0,162.0,109.225,Occasional
U000270,2024-03-07 08:50:21,50,West,Organic,Verified,2024-03,2.0,1.0,121.66999999999999,2024-03-25 21:11:32,2024-12-13 19:30:39,2.0,107.0,60.834999999999994,Occasional
U000271,2023-08-04 04:04:23,54,North,Organic,Verified,2023-08,5.0,4.0,570.11,2023-07-05 21:39:28,2024-09-02 08:19:57,5.0,209.0,114.022,At Risk
U000272,2023-01-17 15:31:25,52,Central,Organic,Verified,2023-01,3.0,3.0,640.21,2023-01-15 00:55:00,2025-01-31 01:53:20,3.0,58.0,213.40333333333334,Occasional
U000273,2023-04-21 14:15:01,39,Central,Affiliate,Verified,2023-04,2.0,2.0,103.32,2023-02-24 00:35:05,2023-05-12 09:28:24,2.0,688.0,51.66,At Risk
U000274,2024-11-30 17:57:26,58,South,Organic,Verified,2024-11,3.0,3.0,244.76999999999998,2023-02-11 14:56:15,2024-08-05 08:42:44,3.0,237.0,81.58999999999999,At Risk
U000275,2023-11-02 06:04:26,56,East,Organic,Verified,2023-11,6.0,5.0,1098.8700000000001,2023-09-04 00:44:19,2024-10-20 08:09:21,4.0,161.0,183.145,Occasional
U000276,2023-12-19 01:57:22,35,North,Paid Search,Verified,2023-12,2.0,2.0,414.87,2023-09-11 08:34:57,2025-03-18 19:59:57,2.0,12.0,207.435,Occasional
U000277,2023-12-07 23:43:27,56,East,Organic,Verified,2023-12,4.0,3.0,1136.1599999999999,2023-02-18 01:48:11,2024-01-23 21:48:24,4.0,432.0,284.03999999999996,At Risk
U000278,2024-07-25 09:31:16,66,West,Referral,Verified,2024-07,5.0,4.0,828.6899999999999,2023-06-28 11:58:06,2024-02-25 10:22:22,4.0,399.0,165.738,At Risk
U000279,2023-02-17 10:02:20,61,Central,Social,Verified,2023-02,6.0,6.0,622.49,2023-01-27 12:38:21,2025-02-28 00:25:33,6.0,30.0,103.74833333333333,Engaged
U000280,2023-03-02 09:25:46,56,South,Organic,Verified,2023-03,4.0,4.0,1040.69,2023-04-22 22:14:42,2025-01-27 16:16:22,4.0,62.0,260.1725,Occasional
U000281,2023-07-21 08:50:37,44,West,Paid Search,Verified,2023-07,2.0,2.0,484.94,2024-10-21 11:03:25,2024-11-04 03:16:06,2.0,146.0,242.47,Occasional
U000282,2023-12-22 06:15:14,60,West,Organic,Verified,2023-12,5.0,4.0,855.6,2023-02-18 09:12:49,2024-05-21 08:28:36,5.0,313.0,171.12,At Risk
U000283,2024-05-04 22:05:35,33,North,Organic,Rejected,2024-05,6.0,5.0,413.23,2023-10-29 14:00:21,2024-11-30 02:42:15,5.0,120.0,68.87166666666667,Occasional
U000284,2023-12-25 05:11:11,56,East,Organic,Verified,2023-12,7.0,7.0,810.01,2023-10-02 06:10:30,2025-03-03 21:00:38,5.0,27.0,115.71571428571428,Engaged
U000285,2023-11-19 01:15:52,28,West,Paid Search,Verified,2023-11,7.0,7.0,632.33,2023-01-18 05:13:45,2024-09-30 00:53:22,6.0,181.0,90.33285714285715,At Risk
U000286,2024-11-15 14:43:10,36,West,Paid Search,Rejected,2024-11,4.0,3.0,293.94,2023-07-28 04:51:21,2024-12-20 16:15:34,3.0,100.0,73.485,Occasional
U000287,2023-04-28 13:03:06,67,Central,Referral,Verified,2023-04,8.0,8.0,1849.88,2023-03-24 16:10:42,2024-08-09 03:25:37,7.0,233.0,231.235,At Risk
U000288,2024-02-22 08:40:31,33,North,Affiliate,Verified,2024-02,7.0,7.0,1773.75,2023-07-01 16:08:18,2024-10-12 13:28:55,7.0,169.0,253.39285714285714,Occasional
U000289,2024-01-31 20:07:35,62,North,Organic,Verified,2024-01,6.0,5.0,551.25,2023-02-01 11:33:43,2025-03-17 00:54:05,6.0,13.0,91.875,Engaged
U000290,2023-12-12 15:32:03,40,North,Referral,Verified,2023-12,7.0,3.0,599.85,2023-07-03 08:08:07,2024-10-02 17:38:20,7.0,179.0,85.69285714285715,Occasional
U000291,2024-08-12 13:06:25,29,North,Referral,Verified,2024-08,4.0,3.0,663.98,2023-03-05 05:43:01,2023-10-14 14:19:50,4.0,533.0,165.995,At Risk
U000292,2023-07-14 21:24:49,23,South,Organic,Verified,2023-07,2.0,2.0,84.59,2024-01-04 21:49:41,2025-01-23 04:24:35,2.0,66.0,42.295,Occasional
U000293,2024-11-27 06:06:01,47,Central,Paid Search,Verified,2024-11,5.0,4.0,488.96999999999997,2023-04-19 02:25:58,2025-03-15 19:25:29,5.0,15.0,97.794,Engaged
U000294,2023-08-31 01:05:19,41,South,Organic,Verified,2023-08,5.0,4.0,580.19,2023-08-06 00:46:02,2025-02-02 08:12:17,5.0,56.0,116.03800000000001,Engaged
U000295,2024-02-02 20:28:42,45,West,Organic,Verified,2024-02,4.0,4.0,820.86,2024-08-01 10:53:16,2025-02-05 14:09:56,4.0,53.0,205.215,Occasional
U000296,2024-01-16 02:10:49,20,South,Organic,Verified,2024-01,2.0,1.0,239.37,2023-11-19 14:39:59,2024-12-27 06:29:23,2.0,93.0,119.685,Occasional
U000297,2024-09-12 08:06:31,32,South,Organic,Pending,2024-09,7.0,7.0,1139.03,2023-01-21 21:46:37,2024-09-02 14:20:14,6.0,209.0,162.71857142857144,At Risk
U000298,2023-11-17 09:43:43,18,West,Social,Pending,2023-11,5.0,5.0,1269.95,2023-03-27 15:59:50,2024-11-30 07:05:02,4.0,120.0,253.99,Occasional
